Song Name,Song ID,Genres
Hard To Explain,0OM9ri37LIbPc9hffwsyb1,"alternative rock, garage rock, modern rock, permanent wave, rock"
Boom,3opVsyWVYEAFK9bJAG8Opa,"dance pop, pop, pop rap"
Feel So Numb,6KnNDix4Owr4vNmsPhLmxD,"alternative metal, hard rock, industrial metal, industrial rock, nu metal, post-grunge, rock"
People = Shit,0Y2i84QWPFiFHQfEQDgHya,"alternative metal, nu metal, rap metal, rock"
Prison Song,3AwLxSqo1jOOMpNsgxqRNE,"alternative metal, nu metal, rap metal, rock"
U Don't Have to Call,5PCJldueshnwqQVjS16543,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary"
Today,0u5aO1GYsIhAWCPuXdwnak,"alternative metal, alternative rock, grunge, permanent wave, rock, spacegrunge"
Purple Pills,5IweeQZdY5XEzStLzUJG5t,"detroit hip hop, gangster rap, hip hop"
Peaches & Cream,2SLZ2rX5773RS16mcqBxG7,"atl hip hop, boy band, contemporary r&b, hip pop, r&b, urban contemporary"
I Wanna Talk About Me,3VHevS1BocAcrihLnl11DG,"classic oklahoma country, contemporary country, country, country road"
Why Georgia,1c7UYTut2SBOPq64o2t0uN,"neo mellow, singer-songwriter"
You Rock My World,1Lhwn4PqeGpM4LTVUowW76,"r&b, soul"
I'm a Thug,6j2aNuhJJUnRj6UHcvn5PI,"crunk, dirty south rap, miami hip hop, southern hip hop"
Anthem Part Two,24CRDgNOgA72JLL7PHFjgB,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk"
Lady Marmalade - Single Edit,0PSZ9G584Ve27GK6ThlY6P,"dance pop, pop"
Because I Got High,0rRboI6IRuGx56Dq3UdYY4,comedy rap
Ladrón De Buena Suerte,0bXmkULAV5RNw9pL5iiLb8,"grupera, gruperas inmortales, musica mexicana"
Just Like a Pill,1BpV8IGf4XsRRJf4Xuui9q,"dance pop, pop"
Love Is A Battlefield,4wYqPn3Kg3vZrkVgW2oqAG,"album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, new romantic, new wave pop, rock, singer-songwriter, soft rock"
Something About Us,1NeLwFETswx8Fzxl2AFl91,"electro, filter house, rock"
ATWA,6gCVA6ja6g0foIsWv0RuSZ,"alternative metal, nu metal, rap metal, rock"
Kung Fu Fighting,40NRm1ZLvZpUSCUXAGGZ8J,
Rollout (My Business),4SyadrABZJIjeND1HPJS31,"atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap"
Pop,6WzRpISELf3YglGAh7TXcG,"canadian contemporary r&b, canadian pop, pop"
Como Fui A Enamorarme De Ti,6CxvpsqUxUD5xSrYCA8JHr,"grupera, gruperas inmortales, musica mexicana"
River Flows In You,2agBDIr9MYDUducQPC1sFU,"korean instrumental, neo-classical, new age piano"
Stay Together For The Kids,3YD9EehnGOf88rGSZFrnHg,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk"
Deer Dance,2SpGXD7EbexndFmmThrnsy,"alternative metal, nu metal, rap metal, rock"
Boys Don't Cry,4dneV7C1yDt9UtyxrQY375,"new wave, permanent wave, rock, uk post-punk"
Me Volví A Acordar De Ti,7256yGEwDkqs39TKHTeXik,"cumbia sonidera, musica mexicana, norteno, ranchera"
I Want It That Way,47BBI51FKFwOMlIiX6m8ya,"boy band, dance pop, pop"
La Camioneta Gris,7e9vWIQWNE6r74PBC7ixdS,"musica mexicana, norteno, ranchera"
Die MF Die,5bU4KX47KqtDKKaLM4QCzh,"alternative metal, industrial metal, nu metal"
Livin' It Up,7zjEyeBsaw9gV0jofJLfOM,"atl hip hop, atl trap, gangster rap, melodic rap, rap, trap"
Can We Talk,3eRE1KwnUma75nu1HhoNY4,"contemporary r&b, new jack swing, r&b, urban contemporary"
SPM vs Los,6x7j3TyqR2mUg17qsvMj9J,"chicano rap, latin hip hop, texas latin rap"
Hero,4CbKVDZkYKdv69I4bCaKUq,"alternative metal, christian alternative rock, christian music, christian rock, post-grunge"
Hella Good,6AfLmKXzhEZjwiVPs5jhdV,"dance pop, dance rock, permanent wave, pop rock, rock"
O-o-h Child,74JdR9aXE6I74oS1BVRsvb,"chicago soul, classic soul, motown"
Bootylicious,41nT1Sp6ChR65FbsdLlFHW,"dance pop, girl group, pop, r&b, urban contemporary"
Move Bitch,1Q9b6CeMcDuO0uq5OJCrqu,"atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap"
Ten Rounds with Jose Cuervo - Recall Mix,26J61MmE6YCWqIyROZdEgL,"contemporary country, country, country road"
California Dreamin',4s6LhHAV5SEsOV0lC2tjvJ,"classic rock, folk, folk rock, mellow gold, psychedelic rock, rock, soft rock, sunshine pop"
El Ultimo Adiós - Varios Artistas Version,0tzixmHNQfE6S6SirSToxW,"latin pop, mexican pop, puerto rican pop"
Flavor Of The Weak,5wjQihzWIKgBc1hzf5work,"neon pop punk, pop rock"
No Such Thing,0OlS52TmtK2gPaEtdmr7DN,"contemporary country, country, country road, modern country rock"
Me llamo Raquel,6sr4ax5EHAsAxC4jjEaZJ0,"banda, banda jalisciense, musica mexicana, tecnobanda"
Alive - Chris Lord-Alge Mix,1X4Ntw6Lbaa1ACgilCqMpr,"alternative metal, funk metal, nu metal, rap metal, rap rock"
Parabola,1vxu8vMNshg5J8z3oA7QJZ,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock"
"Never Gonna Stop (The Red, Red Kroovy)",4P4V9JQhiQEP9hr4U33lEY,"alternative metal, hard rock, industrial metal, industrial rock, nu metal, post-grunge, rock"
Love Don't Cost a Thing,1fgvJXlcZ7uIddMpqsqw0L,"dance pop, pop, urban contemporary"
Drown,1f5cbQtDrykjarZVrShaDI,"melodic rap, rap, trap"
Amor Regresa,3nbCTU4k0l68vml8nDajwU,"cumbia andina mexicana, cumbia sonidera, musica mexicana, norteno, ranchera, tropical"
All You Wanted,0kr6d8wHDQPlzuET33NVn6,"candy pop, lilith, neo mellow, pop rock"
Tribute,6crBy2sODw2HS53xquM6us,"alternative metal, comedy rock, comic, comic metal, parody"
Between Angels And Insects,24z528iI9kZu5LbkLainjI,"alternative metal, nu metal, rap metal, rap rock, rock"
Cocky,6h2t5HKOpHjpou4cHA5OER,nu metal
Te Esperaré,4TQmC5JxF3eq9kfsdQVtfp,"banda, grupera, gruperas inmortales, grupero romantico, musica mexicana, norteno"
Can't Fight The Moonlight,2AogRMqARWyUP7VQ3gmSoY,"country, country dawn, country road"
19-2000,1kSWrMDt439cT64WpjJigW,"alternative hip hop, modern rock, rock"
Underneath It All,6fR6Z0Vc1K6yQWNUIKjAIR,"dance pop, dance rock, permanent wave, pop rock, rock"
Bloody War,5txn8epTSDJfX8pBOo3Bw7,"chicano rap, latin hip hop, texas latin rap"
Be Our Guest,2F8LPJgSVTJxukoParTyBD,movie tunes
Mad World,0Qv7xi6uPSqH2k82tOkGSt,"new romantic, new wave, new wave pop, permanent wave, rock, sophisti-pop, synthpop"
Tus Mentiras,3MoQ3YG2Vy3bg9m4RRWvVD,"grupera, gruperas inmortales, musica mexicana"
Sandstorm,6Sy9BUbgFse0n0LPA5lwy5,"eurodance, finnish edm"
Heart Of The City (Ain't No Love),6gpZSI0xEMTzleBc5ykOVA,"east coast hip hop, gangster rap, hip hop, pop rap, rap"
Lateralus,7tvuLLroI0n6uYBWuFig5d,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock"
Dance With Me,3D0fUBloGwPcLGLyheGWXu,"soft rock, yacht rock"
Every Time I Look For You,0V7Wn8Fry7KBO5stYqpFvM,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk"
"Suerte (Whenever, Wherever)",3TY1PFZXmYeiLcXygB74My,"colombian pop, dance pop, latin pop, pop"
One Summer Day,3gFQOMoUwlR6aUZj81gCzu,"anime, anime score, japanese classical, japanese soundtrack, orchestral soundtrack"
Digital Love,2VEZx7NWsZ1D0eJ4uv5Fym,"electro, filter house, rock"
Hear You Me,1TvNcWY7WwPLQINhimxycA,"alternative metal, alternative rock, emo, modern power pop, modern rock, neon pop punk, pop punk, pop rock, post-grunge, punk, rock"
Let It Whip,3h5IJ0EzVpkiaoL174GC3M,"classic soul, disco, funk, motown, p funk, post-disco, quiet storm, soul"
The Heretic Anthem,3OYZWMm5m2DEwq2Tc1ukTh,"alternative metal, nu metal, rap metal, rock"
In The Waiting Line,5ARrtxJLVCeTv5TWo1oKgC,"downtempo, electronica, trip hop"
Avril 14th,1uaGSDFsLdReQgg8p7Obwh,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic"
All For You,2skmOCFU64Bg7Ytkgwliwe,"neo mellow, pop rock, post-grunge"
Butterflies,30VHURM5NOfoZmqp2iKawS,"classic texas country, contemporary country, country dawn"
Wasting My Time,5dpAN1mjFPL38kh9kWsCiw,"alternative metal, canadian rock, post-grunge"
Anyone Else But You,2pKi1lRvXNASy7ybeQIDTy,"anti-folk, lo-fi"
You Know How We Do It,2Ih217RCGAmyQR68Nn7Cqo,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
Feuer frei!,73JZKk0nb1WOUmh1Eo3Unc,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte"
Gone,1hz7SRTGUNAtIQ46qiNv2p,"hip hop, rap"
Veridis Quo,2LD2gT7gwAurzdQDQtILds,"electro, filter house, rock"
The Space Between,65KzDXZm9aQt8sA1k0ZVG3,"jam band, neo mellow, pop rock"
"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",7GQqj9jRtDkMp8zByehXQI,"dance pop, pop"
Area Codes,7sliFe6W30tPBPh6dvZsIH,"rap, viral rap"
"Comptine d'un autre été, l'après-midi",14rZjW3RioG7WesZhYESso,"compositional ambient, french soundtrack"
More Than A Woman,49OMJ1prsRA7ZYgrAjz70c,"disco, mellow gold, soft rock"
Scum Of The Earth,2qrxKk3y85UpaNcI07LPn9,"alternative metal, hard rock, industrial metal, industrial rock, nu metal, post-grunge, rock"
You Never Met a Motherfucker Quite Like Me,4Tzyn0neFbPDkk88ObJmTu,nu metal
Filthy Rich,77IhMuHt8dFcwdqeSuh6N9,"chicano rap, latin hip hop, texas latin rap"
Chickenhead (feat. Three 6 Mafia & La Chat),2rOiZGbR0wwI0ip0wSAK26,"crunk, dirty south rap, gangster rap, memphis hip hop, trap"
Bad Boy for Life,2eOuL8KesslTLQERQPu11D,"dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap, trap"
When It's Over - David Kahne Main,5ZsPy9wHH733NlU6c4v2Hi,"alternative metal, funk metal, pop rock, post-grunge"
Piano Man,70C4NyhjD5OZUMzvWZ3njJ,"album rock, classic rock, heartland rock, mellow gold, piano rock, rock, singer-songwriter, soft rock"
Face to Face,7v9Q0dAb9t7h8gJOkcJHay,"electro, filter house, rock"
Fight Music,3vBv2Tp0kHyBDUBZJr9GXQ,"detroit hip hop, gangster rap, hip hop"
Drift And Die,4YetrvKdYwgQANVedMth3F,"alternative metal, nu metal, post-grunge"
Too Bad,2cCWbBmadLbKvr9xddC79R,"alternative metal, canadian rock, post-grunge"
Ni El Primero Ni El Último,5s5K4wDAyhKr9KANDwt1xI,"grupera, gruperas inmortales, musica mexicana, norteno"
Izzo (H.O.V.A.),4h5KBcltGefua73AUPYps7,"east coast hip hop, gangster rap, hip hop, pop rap, rap"
Missing You,1Qrdlkgg9I4J7r3P4kZNwr,"album rock, heartland rock, mellow gold, new romantic, new wave, new wave pop, soft rock"
Little Things,6xp1u6ZEHXX8DxJIFFrVoP,"r&b, uk contemporary r&b"
Un Títere,0R5ZnqI3f41qt7cqxX76D9,"grupera, gruperas inmortales, musica mexicana, norteno"
Left Behind,5G6jZFDAFlpAA9v5LTV4NI,metalcore
Un loco solitario,3UGGMTCBHy16YGzLbR3SeA,"banda, banda jalisciense, musica mexicana, norteno, tecnobanda"
Girlfriend,45hOioMDJktr86iKDHC8gr,"canadian pop, candy pop, pop"
I'm Already There,34Vn9nKfztyLco9lJazy4j,"contemporary country, country, country road"
Contra El Dragón,7I7Cs5Xr776qavPMjNJknC,"banda, grupera, musica mexicana, norteno"
Sinner,4AaZtoVREGSOTMzdzLoCGK,"alternative metal, industrial metal, nu metal, post-grunge, rap metal"
Mi Buena Suerte,1LD1RC3P9a1nYkxJ621M17,"musica mexicana, norteno, ranchera"
Así Es la Vida,3q2aVABxuztNi3iS6h6qdB,"latin alternative, latin arena pop, latin pop, mexican pop, mexican rock, rock en espanol"
Concerning Hobbits,644es5aYPJghtZLjM1rmSP,"canadian classical, canadian soundtrack, middle earth, orchestral soundtrack, scorecore, soundtrack"
Vas A Sufrir,2xeVMreitVgtGQvEL5KD9s,"banda, grupera, gruperas inmortales, grupero romantico, musica mexicana, norteno"
Alabama,4cudpEOpvt73zMfJSBoNut,"mississippi indie, modern southern rock"
Breakdown,5x53pbGk6sbl1BGom19QQ5,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
Se Les Pelo Baltazar,6WuJdz1dLYTK9sTgl4gXxg,norteno
El amor de mi vida,1w3FzkhH82foC5oIbIKKut,"banda, musica mexicana, norteno"
Disasterpiece,47VSmPTydr0saGjbQGwCeg,"alternative metal, nu metal, rap metal, rock"
Where's Your Head At,3cJh89D0za2SW705fNBo3b,"alternative dance, big beat, electronica"
Una chica está llorando,6CMdTnGBWXtUqakVSS26Iy,"banda, grupera, musica mexicana, norteno"
Run,5SWnsxjhdcEDc7LJjq9UHk,"atl hip hop, hip hop, rap, trap"
Don't Let Me Get Me - Radio Edit,1BfRdnfPYrni7zj4ANodBX,"dance pop, pop"
Mi Corazón Es Un Vagabundo,0OETBrCJvepeRSFMBjrxxH,"banda, grupera, musica mexicana, norteno"
Fuck Authority,3Id64dLhfH7z0mmcylxuNp,"punk, skate punk, socal pop punk"
Dímelo,7padZo2BuCEZpxOXOjugb7,"grupera, musica mexicana, ranchera"
Loco,6yjsa6c8nSGQqXF12vFSpp,"dance pop, latin pop, mexican pop"
If I Didn't Have You,52erNkfUKv34u02CjcHOPj,"contemporary country, country, country gospel, country road"
Who's That Girl?,3uVE5vLKkigiWBOQEgmdDk,"contemporary r&b, dance pop, hip pop, philly rap, r&b, urban contemporary"
Y Llegaste Tú,3DqQhY5S4RIWIoFuowD7kX,"banda, banda sinaloense, musica mexicana, norteno"
Love You Madly,5jhfa76FhqtD3Boij6MAKS,"alternative rock, pop rock, post-grunge, sacramento indie"
Champagne,0sY6ZUTh4yoctD8VIXz339,pop
Nice to Know You,77eRSoQbDt4qHlAhUqovmy,"alternative metal, alternative rock, funk metal, funk rock, nu metal, post-grunge, rock"
Forest,3VeEplQsKzt4ls3tTJrtvO,color noise
What Would You Do?,4ewmHD3aRBmLyTsbGreNLw,"alt z, pop"
El Diario De Un Borracho,3A4awt6Y9DwHBRuFDoRX5S,"chicha, cumbia, cumbia salvadorena"
Caring Is Creepy - 2021 Remaster,1d1Uc9yNUMvUb0RbakGDt0,"albuquerque indie, alternative rock, canadian indie, chamber pop, indie pop, indie rock, modern rock, portland indie, seattle indie, shimmer pop, stomp and holler"
Wiseman,5lCRPA4XEg4VPbNu0lDHBA,"reggae fusion, reggae rock"
Mi Fantasía,7AXTS96xScRsYLzEQMaTNK,"musica mexicana, norteno, ranchera"
Tomorrow Comes Today,3qdDjz9kOvquEFbvXBYOMQ,"alternative hip hop, modern rock, rock"
Aguanta Corazón,15wuN0eAzGzwLZk5AD9ptF,"banda, musica mexicana, norteno"
This Woman's Work - Remastered 2021,741OE401HO7ZCaPhEqCZ7w,"contemporary r&b, neo soul, quiet storm, r&b, urban contemporary"
One More Day,3TNoNv8Z80M3pfm6CcODsh,"contemporary country, country, country road"
Needles,1oTKnx7AgEhA5wUs3Z8rrr,"alternative metal, nu metal, rap metal, rock, sacramento indie"
Dead Leaves and the Dirty Ground,2ewjgFhHDTE8BkV8kzpiX2,"alternative rock, blues rock, detroit rock, garage rock, modern blues rock, permanent wave, punk blues, rock"
Dame Un Beso Y Dime Adiós,4KDgQ8Qd0UWK3KkYZPwNtP,"corrido, musica mexicana, sad sierreno, sierreno"
"El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",606WoZeEY2gs7wCne8VPUN,"latin pop, puerto rican pop"
Any Way You Want It,71SvEDmsOwIWw1IozsZoMA,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, soft rock"
Uptown Girl,5zA8vzDGqPl2AzZkEYQGKh,"album rock, classic rock, heartland rock, mellow gold, piano rock, rock, singer-songwriter, soft rock"
Necesito Decírtelo,7L8S1GIS5CEysaT5zJUiMN,"banda, musica mexicana, norteno"
People Everyday - Metamorphosis Mix,5thts3213xwSroRd11fv5A,"atl hip hop, conscious hip hop, hip hop, old school atlanta hip hop"
Soma,6gU7ohksNd6LsEJMWfDRhp,"alternative rock, garage rock, modern rock, permanent wave, rock"
After Party,527k23H0A4Q0UJN3vGs0Da,"pop rap, rap, trap"
No Te Podías Quedar,5rvBGflS4yuTFeSNKVrOq7,"banda, musica chihuahuense, musica mexicana, norteno"
"Reflection - From ""Mulan"" / Soundtrack Version",4ASPjY65S7crmZBHML0L8d,"movie tunes, tagalog worship"
High Everyday - Screwed,0FshjXmgDDUfs9tFlnVusq,"chicano rap, latin hip hop, texas latin rap"
Beauty and the Beast,1h9sbBtqXjji9nnBsxaxNR,piano cover
Bouncing Off The Walls,6SlYsxvOXnB5sNg6ltf7pX,"neon pop punk, pop punk, screamo"
Tu Eres Ajena,1jD48pmiHMSVHHPzKLi4P3,"latin pop, tropical, vallenato moderno"
