Year,Track Name,Artist Name(s),artist_popularity,popularity,duration_ms,explicit,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2000,Put Your Head On My Shoulder,Paul Anka,59,69,154733,False,2000-10-03,0.747,0.547,0.335,0.0,4.0,0.101,-9.2,0.0,0.0307,115.838,0.474
2000,How to Disappear Completely,Radiohead,80,69,356333,False,2000-10-02,0.316,0.167,0.302,0.797,6.0,0.11,-11.644,0.0,0.0345,102.026,0.19
2000,Just Friends (Sunny),Musiq Soulchild,57,62,251426,False,2000-01-01,0.404,0.754,0.376,0.0,0.0,0.358,-7.561,1.0,0.204,95.018,0.554
2000,Dig,Mudvayne,60,65,162293,False,2000-08-13,9.62e-05,0.623,0.983,0.0617,11.0,0.261,-3.548,0.0,0.151,134.975,0.271
2000,Renegades Of Funk,Rage Against The Machine,70,67,274160,False,2000-12-05,0.00184,0.651,0.908,0.000579,2.0,0.384,-4.019,1.0,0.0577,123.851,0.769
2000,Dance Tonight,Lucy Pearl,53,65,221280,False,2000-05-23,0.00637,0.787,0.425,0.00169,10.0,0.196,-5.692,0.0,0.0641,99.225,0.711
2000,Abrázame Muy Fuerte,Juan Gabriel,74,75,239426,False,2000-12-12,0.689,0.515,0.387,0.0,4.0,0.126,-7.343,0.0,0.0567,135.739,0.312
2000,Para No Verte Más,La Mosca Tse-Tse,62,78,191560,False,2000,0.0168,0.658,0.815,0.0,0.0,0.341,-6.834,1.0,0.105,99.276,0.837
2000,If You're Gone,Matchbox Twenty,67,65,274933,False,2000-05-23,0.427,0.544,0.659,1.33e-06,9.0,0.126,-7.191,1.0,0.0298,109.933,0.361
2000,Hate To Say I Told You So,The Hives,61,62,199759,False,2000,0.00109,0.451,0.929,0.00785,5.0,0.442,-5.021,1.0,0.0549,135.767,0.378
2000,Don't Panic,Coldplay,87,72,136866,False,2000-07-10,0.206,0.602,0.612,0.00607,0.0,0.107,-8.409,1.0,0.0335,122.062,0.453
2000,B.O.B. - Bombs Over Baghdad,Outkast,73,63,304226,True,2000-10-31,0.0555,0.746,0.978,4.11e-05,9.0,0.026,-5.324,1.0,0.0978,153.809,0.653
2000,I Want To Hold Your Hand - Remastered 2015,The Beatles,82,69,145746,False,2000-11-13,0.386,0.49,0.715,0.0,7.0,0.311,-5.549,1.0,0.0476,130.726,0.866
2000,Superman (It's Not Easy),Five For Fighting,56,69,221693,False,2000-09-26,0.0733,0.382,0.416,0.0,0.0,0.0719,-9.303,1.0,0.0302,102.089,0.125
2000,Only Time,Enya,70,72,218546,False,2000-11-11,0.841,0.418,0.249,0.661,3.0,0.112,-13.744,1.0,0.0301,82.803,0.213
2000,Suavemente Amor,Los Yaguarú,62,70,234945,False,2000-01-01,0.53,0.676,0.568,0.0,8.0,0.0816,-5.398,1.0,0.0588,155.813,0.867
2000,Everything In Its Right Place,Radiohead,80,68,251426,False,2000-10-02,0.705,0.296,0.463,0.0482,5.0,0.0954,-11.412,0.0,0.0449,123.943,0.0629
2000,I Am A Man Of Constant Sorrow - Radio Edit,"The Soggy Bottom Boys, Dan Tyminski",46,63,190000,False,2000-12-05,0.666,0.564,0.328,0.0,5.0,0.0915,-13.096,1.0,0.0292,85.881,0.725
2000,Lucky,Britney Spears,79,68,206226,False,2000-05-16,0.262,0.765,0.791,0.000154,8.0,0.0669,-5.707,1.0,0.0317,95.026,0.966
2000,Me Gustas,Joan Sebastian,75,73,207586,False,2000-04-05,0.554,0.572,0.433,7.37e-05,5.0,0.108,-8.086,1.0,0.0294,145.375,0.504
2000,Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),"Three 6 Mafia, UGK, Project Pat",63,61,261972,True,2000-06-13,0.00922,0.944,0.84,0.0,11.0,0.0921,-4.141,1.0,0.108,136.019,0.89
2000,He Wasn't Man Enough,Toni Braxton,62,68,261933,False,2000,0.00916,0.739,0.947,3.14e-05,11.0,0.326,-1.916,0.0,0.0411,88.009,0.766
2000,Runaway,Linkin Park,84,67,183973,False,2000-10-24,0.0142,0.636,0.884,0.0,7.0,0.253,-4.743,1.0,0.0584,109.16,0.446
2000,Shape of My Heart,Backstreet Boys,74,74,230093,False,2000-11-21,0.252,0.575,0.786,0.0,9.0,0.159,-4.353,1.0,0.0296,96.102,0.518
2000,Papa Was A Rollin' Stone - Single Version,The Temptations,66,66,419640,False,2000-01-11,0.451,0.817,0.405,0.0507,10.0,0.0468,-13.513,0.0,0.0811,121.467,0.898
