Year,Track Name,Artist Name(s),artist_popularity,popularity,duration_ms,explicit,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2009,Pursuit Of Happiness (Nightmare),"Kid Cudi, MGMT, Ratatat",79,72,295293,True,2009-09-15,0.484,0.63,0.605,9.29e-05,0,0.298,-8.951,1,0.0414,115.277,0.266
2009,Big Black Car,Gregory Alan Isakov,68,76,217466,False,2009-01-01,0.909,0.6,0.186,0.00102,3,0.104,-15.926,1,0.0317,110.044,0.468
2009,Replay,Iyaz,63,73,182306,False,2009-08-11,0.173,0.706,0.751,0,9,0.168,-6.323,1,0.0708,91.031,0.195
2009,Little Lion Man,Mumford & Sons,71,71,247002,True,2009-10-02,0.0234,0.52,0.496,2.05e-05,5,0.0905,-8.121,1,0.0271,138.81,0.496
2009,Pursuit Of Happiness (Nightmare),"Kid Cudi, MGMT, Ratatat",79,71,295293,True,2009-01-01,0.484,0.63,0.605,9.29e-05,0,0.298,-8.951,1,0.0414,115.277,0.266
2009,Forever,"Drake, Kanye West, Lil Wayne, Eminem",95,75,357706,True,2009-05-15,0.249,0.457,0.906,0,5,0.182,-2.278,0,0.342,104.02,0.54
2009,Neon Moon,Brooks & Dunn,69,72,263760,False,2009-09-08,0.554,0.698,0.632,0,9,0.118,-6.508,1,0.0247,102.408,0.458
2009,1901,Phoenix,63,73,193106,False,2009-05-25,0.0601,0.59,0.829,3.99e-05,0,0.19,-5.649,1,0.0419,144.099,0.704
2009,Telephone,"Lady Gaga, Beyoncé",83,72,220626,False,2009-08-05,0.00587,0.825,0.832,0.000789,5,0.114,-5.853,0,0.0403,122.021,0.713
2009,Little Bit (feat. Lykke Li),"Drake, Lykke Li",95,73,230484,True,2009,0.0999,0.758,0.888,0.0336,11,0.661,-4.899,0,0.0374,120.392,0.771
2009,Memories (feat. Kid Cudi),"David Guetta, Kid Cudi",87,69,210093,False,2009-08-21,0.0015,0.561,0.87,2.82e-06,8,0.246,-6.103,1,0.343,129.98,0.498
2009,The Cave,Mumford & Sons,71,70,217984,False,2009-10-02,0.047,0.594,0.51,7.27e-05,4,0.0959,-9.621,1,0.0383,141.979,0.368
2009,I Will Not Bow,Breaking Benjamin,69,71,216733,False,2009-01-01,0.000165,0.533,0.955,1.36e-05,8,0.38,-3.708,1,0.0653,107.984,0.55
2009,Obsessed,Mariah Carey,77,69,242200,False,2009-09-29,0.0465,0.742,0.468,0,10,0.826,-5.557,0,0.0625,86.443,0.369
2009,Rude Boy,Rihanna,88,79,222920,True,2009-11-20,0.113,0.563,0.75,0,11,0.0788,-4.496,1,0.127,173.906,0.812
2009,Secrets,OneRepublic,82,77,224693,False,2009-01-01,0.0717,0.516,0.764,0,2,0.115,-6.223,1,0.0366,148.021,0.376
2009,Boot Scootin' Boogie,Brooks & Dunn,69,71,198226,False,2009-09-08,0.22,0.656,0.817,0,11,0.304,-4.296,0,0.0435,130.448,0.862
2009,Day 'N' Nite (nightmare),Kid Cudi,79,69,221266,False,2009-09-15,0.499,0.871,0.44,4.15e-06,11,0.114,-6.25,0,0.0761,137.996,0.799
2009,Meet Me Halfway,Black Eyed Peas,79,70,284373,False,2009-01-01,0.00474,0.798,0.629,2.29e-05,11,0.324,-6.857,0,0.0735,130.002,0.4
2009,BedRock,"Young Money, Lloyd",62,71,288133,True,2009-01-01,0.102,0.733,0.664,0,8,0.191,-6.163,1,0.295,148.005,0.557
2009,Fire Burning,Sean Kingston,68,73,239986,False,2009-09-07,0.0192,0.839,0.804,0,1,0.331,-2.513,1,0.0329,122.973,0.888
2009,Hotel Room Service,Pitbull,81,73,237600,False,2009-08-27,0.00684,0.85,0.631,0.000406,1,0.0679,-8.401,1,0.227,126.002,0.738
2009,Beach Baby,Bon Iver,76,73,160093,False,2009-01-20,0.983,0.669,0.0809,0.41,0,0.114,-17.282,1,0.0365,114.355,0.0922
2009,Big Green Tractor,Jason Aldean,73,69,204200,False,2009-04-07,0.646,0.623,0.59,0,4,0.295,-5.014,1,0.028,137.071,0.579
2009,Dile al Amor,Aventura,76,77,229360,False,2009-06-09,0.0764,0.825,0.605,0,11,0.314,-9.71,1,0.0376,124.005,0.944
2009,Sweet Disposition,The Temper Trap,65,67,230800,False,2009-03-24,0.0701,0.531,0.821,0.171,2,0.124,-6.812,1,0.0439,129.139,0.34
2009,The Only Exception,Paramore,77,75,267653,False,2009-09-28,0.144,0.452,0.563,0,4,0.143,-6.607,1,0.0272,137.715,0.209
2009,Birthday Sex,Jeremih,72,70,226506,False,2009-01-01,0.297,0.679,0.522,0,7,0.151,-5.603,0,0.0427,60.014,0.445
2009,Sexy Bitch (feat. Akon),"David Guetta, Akon",87,67,195853,True,2009-08-21,0.0771,0.813,0.627,0.000616,11,0.131,-5.018,0,0.0486,130.011,0.801
2009,Bad Company,Five Finger Death Punch,73,68,262440,False,2009-09-22,0.000595,0.558,0.886,9.91e-05,11,0.0904,-4.196,0,0.0482,114.041,0.171
2009,Home - 2019 - Remaster,Edward Sharpe & The Magnetic Zeros,61,71,306373,False,2009-07-07,0.249,0.53,0.634,0.000622,2,0.0979,-5.759,1,0.0311,111.615,0.106
2009,She Wolf,Shakira,86,76,188866,False,2009,0.285,0.865,0.69,0.0162,7,0.225,-7.448,1,0.0443,121.983,0.867
2009,Rain Is A Good Thing,Luke Bryan,75,70,176160,False,2009-01-01,0.105,0.622,0.932,2.37e-06,11,0.328,-4.66,0,0.0498,108.051,0.519
2009,Right Round,Flo Rida,77,77,204640,False,2009-03-30,0.009,0.72,0.672,0,7,0.232,-6.852,1,0.0551,124.986,0.705
2009,You Found Me,The Fray,68,74,241853,False,2009-02-02,0.0187,0.338,0.803,0,8,0.136,-5.412,0,0.0413,151.994,0.4
2009,The Downfall Of Us All,A Day To Remember,68,70,209093,False,2009-02-03,0.000252,0.588,0.881,0,0,0.326,-4.62,1,0.0666,129.947,0.709
2009,The Climb,Miley Cyrus,85,70,236066,False,2009-01-01,0.0834,0.327,0.588,0,4,0.104,-6.611,1,0.0336,161.074,0.329
2009,Soundtrack 2 My Life,Kid Cudi,79,67,235626,True,2009-01-01,0.465,0.464,0.754,1.57e-05,9,0.37,-6.653,0,0.128,86.501,0.444
2009,My Maria,Brooks & Dunn,69,69,208106,False,2009-09-08,0.06,0.673,0.842,0.000257,3,0.178,-4.627,1,0.0366,125.57,0.898
2009,Hero,Skillet,72,74,186813,False,2009-08-21,0.00791,0.533,0.967,0,1,0.336,-2.543,1,0.0995,142.018,0.782
2009,Uprising,Muse,74,77,304840,False,2009-09-10,0.000202,0.602,0.905,0.064,2,0.117,-4.046,1,0.0775,128.019,0.411
2009,Good Life,OneRepublic,82,74,253306,True,2009-01-01,0.0771,0.634,0.69,0,6,0.132,-7.804,1,0.052,94.988,0.645
2009,Home,Edward Sharpe & The Magnetic Zeros,61,70,303200,False,2009-07-14,0.292,0.542,0.589,0.000522,2,0.177,-6.623,1,0.0318,111.665,0.137
2009,Smoke A Little Smoke,Eric Church,71,68,191333,False,2009-01-01,0.0206,0.77,0.641,0.00023,10,0.106,-6.077,0,0.035,96.98,0.639
2009,The Truth,Jason Aldean,73,67,238413,False,2009-04-07,0.234,0.496,0.577,2.4e-06,9,0.109,-5.305,1,0.0257,143.014,0.381
2009,Total Eclipse of the Heart,Bonnie Tyler,66,79,267360,False,2009-03-26,0.145,0.431,0.723,0,8,0.374,-5.887,1,0.0568,130.141,0.19
2009,Knock You Down,"Keri Hilson, Kanye West, Ne-Yo",66,67,326186,False,2009-01-01,0.00952,0.588,0.877,0,8,0.171,-4.78,1,0.16,155.165,0.645
2009,The House That Built Me,Miranda Lambert,68,68,236626,False,2009-09-24,0.578,0.525,0.3,8.3e-06,5,0.116,-8.005,1,0.0286,80.993,0.206
2009,Gettin' You Home,Chris Young,65,67,212133,False,2009-09-01,0.44,0.639,0.678,1.45e-06,7,0.221,-5.02,1,0.0278,106.966,0.531
2009,Hotel Room Service,Pitbull,81,74,237640,False,2009-08-31,0.00705,0.851,0.629,0.000372,1,0.0746,-8.385,1,0.175,125.984,0.789
2009,Material Girl,Madonna,79,77,240280,False,2009-09-18,0.333,0.742,0.883,7.51e-06,0,0.0964,-3.419,1,0.0329,136.506,0.978
2009,21 Guns,Green Day,79,77,321093,False,2009-05-15,0.0518,0.268,0.742,0,5,0.626,-4.939,1,0.0355,159.779,0.416
2009,Bulletproof,La Roux,62,73,205733,False,2009,0.000441,0.674,0.882,6.47e-05,3,0.068,-2.771,0,0.0477,123.016,0.682
2009,Break,Three Days Grace,73,69,193106,False,2009-09-22,0.000666,0.578,0.897,0,0,0.0924,-3.906,1,0.0357,115.491,0.737
2009,If It Means A Lot To You,A Day To Remember,68,69,243226,False,2009-02-03,0.112,0.584,0.536,0,10,0.456,-8.158,1,0.0279,127.001,0.441
2009,Intro,The xx,65,66,127920,False,2009-08-18,0.459,0.617,0.778,0.925,9,0.128,-8.872,0,0.027,100.363,0.152
2009,Two Weeks,Grizzly Bear,54,71,246213,False,2009-05-24,0.3,0.526,0.723,0.00698,5,0.058,-5.59,1,0.0294,159.685,0.744
2009,Up Up & Away,Kid Cudi,79,66,227346,True,2009-01-01,0.0722,0.66,0.881,3.4e-05,10,0.362,-6.119,0,0.0849,120.017,0.586
2009,Boom Boom Pow,Black Eyed Peas,79,67,251440,True,2009-01-01,0.13,0.866,0.857,0.0017,9,0.13,-5.894,1,0.0664,130.049,0.408
2009,Forever,"Drake, Kanye West, Lil Wayne, Eminem",95,66,357346,True,2009-01-01,0.253,0.415,0.926,0,5,0.256,-1.304,0,0.374,158.423,0.542
2009,Two Birds,Regina Spektor,60,72,195840,False,2009-06-09,0.802,0.546,0.5,0.00108,0,0.107,-8.881,1,0.0379,150.92,0.449
2009,Imma Be,Black Eyed Peas,79,67,257560,True,2009-01-01,0.179,0.597,0.517,0,0,0.307,-6.963,1,0.366,92.035,0.413
2009,Say Something (Featuring Drake),"Timbaland, Drake",77,67,240920,True,2009-01-01,0.0845,0.555,0.713,0,11,0.712,-4.549,1,0.0911,79.934,0.725
2009,I'm Goin In,"Drake, Lil Wayne, Jeezy",95,66,225306,True,2009-09-15,0.0389,0.662,0.763,0,1,0.103,-8.455,1,0.377,170.031,0.566
2009,Shots,"LMFAO, Lil Jon",65,70,222133,True,2009-01-01,0.00851,0.825,0.856,1.4e-06,1,0.127,-1.912,1,0.0476,128.016,0.207
2009,Un-thinkable (I'm Ready),Alicia Keys,76,69,249240,False,2009-12-15,0.732,0.596,0.505,1.97e-05,7,0.106,-7.892,1,0.0619,86.097,0.335
2009,Daylight,Matt and Kim,55,67,171333,False,2009-01-20,0.102,0.57,0.798,0.000128,9,0.178,-4.92,1,0.0323,103.303,0.671
2009,El Malo,Aventura,76,75,238720,False,2009-06-09,0.143,0.812,0.506,0,1,0.132,-10.729,1,0.0533,125.941,0.701
2009,You've Got The Love,Florence + The Machine,75,66,168666,False,2009,0.00455,0.574,0.704,0,6,0.107,-4.72,1,0.0319,109.999,0.368
2009,Alejandro,Lady Gaga,83,69,274213,False,2009-08-05,0.000358,0.626,0.799,0.00155,11,0.36,-6.612,0,0.046,98.992,0.369
2009,Sleepyhead,Passion Pit,57,66,174760,False,2009,0.0892,0.568,0.719,1.84e-06,8,0.233,-5.406,1,0.0354,106.036,0.539
2009,Awake and Alive,Skillet,72,71,209493,False,2009-08-21,0.0425,0.434,0.939,0,4,0.491,-2.983,0,0.0593,159.932,0.569
2009,Smile,Uncle Kracker,60,66,201626,False,2009-09-11,0.203,0.541,0.812,0,4,0.42,-3.764,1,0.0336,141.056,0.607
2009,Crack A Bottle,"Eminem, Dr. Dre, 50 Cent",89,72,297520,True,2009-05-15,0.0864,0.516,0.874,0,9,0.173,-2.571,1,0.186,169.561,0.391
2009,Drop The World,"Lil Wayne, Eminem",84,64,229226,True,2009-01-01,0.0719,0.663,0.91,0,1,0.244,-1.629,1,0.317,144.993,0.342
2009,Ignorance,Paramore,77,68,218626,False,2009-09-28,0.00109,0.522,0.964,0.000389,11,0.0387,-2.645,0,0.095,170.944,0.51
2009,Colgando en tus manos (con Marta Sánchez),"Carlos Baute, Marta Sánchez",64,80,230280,False,2009,0.535,0.836,0.637,0,6,0.129,-4.803,1,0.0367,120.025,0.875
2009,Lisztomania,Phoenix,63,70,241640,False,2009-05-25,0.0338,0.64,0.789,0.00388,0,0.53,-6.691,1,0.0359,97.539,0.311
2009,Like or Like Like,Miniature Tigers,49,67,158653,False,2009-09-22,0.0339,0.753,0.534,7.32e-06,2,0.0972,-4.661,1,0.0277,96.073,0.847
2009,I Know You Want Me (Calle Ocho),Pitbull,81,72,237120,False,2009-08-27,0.0152,0.817,0.733,4.31e-05,2,0.107,-6.009,1,0.145,127.056,0.833
2009,Yo No Sé Mañana,Luis Enrique,59,76,259853,False,2009-05-19,0.649,0.653,0.827,0,4,0.18,-3.206,0,0.042,95.223,0.733
2009,4 Minutes (feat. Justin Timberlake & Timbaland),"Madonna, Justin Timberlake, Timbaland",79,75,189693,False,2009-09-18,0.00994,0.753,0.931,0.00696,2,0.234,-4.922,1,0.0652,113.029,0.767
2009,Good Girls Go Bad (feat. Leighton Meester),"Cobra Starship, Leighton Meester",56,66,196413,False,2009-07-07,0.0116,0.594,0.874,0,0,0.549,-3.716,1,0.0815,119.964,0.628
2009,Do I,Luke Bryan,75,64,239413,False,2009-01-01,0.257,0.581,0.691,0,9,0.11,-5.33,1,0.0333,137.985,0.299
2009,Feel It All Around,Washed Out,53,65,192080,False,2009-09-08,0.000105,0.34,0.737,0.762,8,0.0699,-4.681,1,0.0582,172.022,0.499
2009,Carry Out (Featuring Justin Timberlake),"Timbaland, Justin Timberlake",77,69,232466,False,2009-01-01,0.114,0.531,0.574,0.0308,10,0.256,-6.693,0,0.113,115.68,0.272
2009,The Good Life,Three Days Grace,73,66,173173,False,2009-09-22,0.000345,0.548,0.911,0,10,0.23,-3.701,1,0.0397,128.036,0.654
2009,Say Aah (feat. Fabolous),"Trey Songz, Fabolous",68,63,207546,False,2009-08-31,0.00453,0.724,0.87,0,1,0.833,-3.614,0,0.113,93.01,0.81
2009,Cooler Than Me (feat. Big Sean),"Mike Posner, Big Sean",68,66,227840,False,2009-12-15,0.103,0.837,0.515,0,7,0.233,-4.065,0,0.0793,129.001,0.769
2009,Brand New Man,Brooks & Dunn,69,64,179573,False,2009-09-08,0.0904,0.641,0.762,1.26e-06,7,0.101,-4.355,1,0.0451,127.514,0.647
2009,Haven't Met You Yet,Michael Bublé,72,71,244586,False,2009-10-06,0.152,0.615,0.733,0,8,0.109,-4.808,1,0.0335,122.58,0.796
2009,Bria's Interlude (feat. Omarion),"Drake, Omarion",95,65,139574,True,2009,0.209,0.49,0.507,0.00104,2,0.119,-6.205,0,0.0849,147.037,0.237
2009,When I Look At You,Miley Cyrus,85,63,248586,False,2009-01-01,0.142,0.459,0.545,0,6,0.105,-4.874,1,0.0282,137.941,0.194
2009,Wait and Bleed,Slipknot,77,75,147840,False,2009-09-09,0.00208,0.382,0.996,0,7,0.417,-4.119,1,0.104,93.345,0.327
2009,Beautiful,Eminem,89,71,392826,True,2009-05-15,0.251,0.727,0.696,0,5,0.0726,-4.472,0,0.0706,132.077,0.467
2009,Monster,Lady Gaga,83,70,249280,True,2009-11-05,0.00124,0.694,0.801,0,9,0.479,-4.503,0,0.0441,119.969,0.646
2009,Cosmic Love,Florence + The Machine,75,63,255133,False,2009,0.145,0.524,0.803,0.000191,9,0.115,-5.56,0,0.0366,140.003,0.0827
2009,"I'm Made Of Wax, Larry, What Are You Made Of?",A Day To Remember,68,65,180840,False,2009-02-03,7.35e-05,0.241,0.97,0,10,0.904,-4.246,0,0.104,159.93,0.621
2009,Crying Lightning,Arctic Monkeys,85,73,224826,False,2009-08-20,0.0148,0.498,0.885,0.00041,4,0.239,-4.423,0,0.0461,106.719,0.67
2009,Dig a Little Deeper,"Jenifer Lewis, The Pinnacle Gospel Choir",46,66,167933,False,2009-11-23,0.39,0.719,0.825,3.75e-06,0,0.103,-4.26,1,0.0521,98.023,0.798
2009,Cowboy Casanova,Carrie Underwood,70,63,236786,False,2009,0.0328,0.597,0.82,0,5,0.119,-2.529,1,0.0582,119.969,0.576
2009,Locos Desde Ayer,Los Inquietos Del Norte,68,66,163226,False,2009-09-16,0.021,0.666,0.738,0,9,0.111,-8.335,1,0.0493,124.367,0.753
2009,Everlong - Acoustic Version,Foo Fighters,77,69,250906,False,2009-11-03,0.909,0.643,0.344,0.0112,2,0.106,-11.342,1,0.0349,144.171,0.547
2009,Virtual Diva,Don Omar,81,72,239493,False,2009-01-01,0.212,0.785,0.881,0,8,0.753,-4.205,0,0.0505,113.999,0.729
2009,Have Faith In Me,A Day To Remember,68,64,188813,False,2009-02-03,7e-05,0.507,0.933,0,0,0.105,-4.7,1,0.0869,149.996,0.715
2009,He Could Be the One,Hannah Montana,61,66,180800,False,2009-01-01,0.00154,0.602,0.894,0,4,0.433,-3.975,1,0.032,125.988,0.643
2009,September,Sparky Deathcap,55,71,189681,True,2009,0.901,0.591,0.333,0.000878,8,0.129,-10.828,1,0.0434,139.833,0.504
2009,Like a Prayer,Madonna,79,73,342680,False,2009-09-18,0.264,0.624,0.842,2.11e-05,5,0.181,-5.285,1,0.0376,111.037,0.257
2009,Brick by Boring Brick,Paramore,77,66,253946,False,2009-09-28,9.56e-05,0.436,0.942,0.000438,9,0.209,-2.206,1,0.0496,164.975,0.5
2009,THAT'S THAT,MF DOOM,75,67,135066,True,2009-03-23,0.235,0.499,0.728,0,8,0.686,-4.922,0,0.385,96.089,0.853
2009,One Time,Justin Bieber,88,73,215866,False,2009-01-01,0.0631,0.691,0.853,7.13e-05,1,0.082,-2.528,0,0.0372,145.999,0.762
2009,Do You Remember,"Jay Sean, Sean Paul, Lil Jon",64,70,210800,False,2009-01-01,0.0204,0.854,0.674,0,11,0.101,-4.896,1,0.0705,125.845,0.818
2009,My Life Would Suck Without You,Kelly Clarkson,73,69,211493,False,2009-03-06,0.0014,0.526,0.882,0,9,0.144,-4.006,1,0.0509,144.982,0.424
2009,It's A Wrap,Mariah Carey,77,62,238866,False,2009-09-29,0.354,0.626,0.357,0,2,0.0552,-7.166,0,0.0631,179.869,0.401
2009,Enter Galactic (Love Connection Part I),Kid Cudi,79,62,260200,True,2009-01-01,0.107,0.75,0.71,0.000989,10,0.449,-7.936,0,0.0395,120.004,0.797
2009,Islands in the Stream,"Dolly Parton, Kenny Rogers",70,70,249360,False,2009-10-30,0.681,0.592,0.473,0,8,0.0732,-9.834,1,0.0354,203.989,0.741
2009,Lazy Afternoon,Rebelution,61,62,210346,False,2009-08-03,0.0112,0.775,0.678,0.0105,7,0.125,-6.915,1,0.0351,147.847,0.93
2009,Cudi Zone,Kid Cudi,79,61,259040,True,2009-01-01,0.546,0.706,0.691,1.3e-06,9,0.366,-5.86,0,0.0338,134.751,0.597
2009,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",Anika Noni Rose,54,65,144826,False,2009-01-01,0.808,0.535,0.448,1.25e-05,0,0.303,-7.759,1,0.0431,78.784,0.557
2009,Rockin' That Shit,The-Dream,63,63,221920,True,2009-01-01,0.123,0.672,0.62,0,8,0.362,-4.865,1,0.0422,78.005,0.627
2009,Por un Segundo,Aventura,76,71,255026,False,2009-06-09,0.137,0.811,0.562,0,5,0.0623,-10.183,0,0.0368,129.039,0.965
2009,90 Millas (90 Miles),Los Inquietos Del Norte,68,65,98106,False,2009-09-16,0.00474,0.796,0.754,0,7,0.0826,-7.876,1,0.0552,122.046,0.794
2009,Solos,"Tony Dize, Plan B",71,61,188826,False,2009-11-17,0.518,0.73,0.706,0,9,0.361,-5.274,0,0.0802,83.962,0.935
2009,Ain't It The Same,Uncle Lucius,55,62,143333,False,2009-04-10,0.233,0.625,0.686,0.000115,4,0.0752,-5.002,1,0.0295,115.158,0.528
2009,Heads Will Roll - A-Trak Remix,"Yeah Yeah Yeahs, A-Trak",64,62,383546,False,2009,0.00685,0.744,0.614,0.334,1,0.0708,-3.908,0,0.0838,131.994,0.774
2009,Better Than Me,The Brobecks,50,65,267466,False,2009-04-25,0.00461,0.378,0.665,0.000118,7,0.0575,-7.386,1,0.0428,169.981,0.431
2009,El Botecito,Los Hijos Del Pueblo,49,67,150360,False,2009-06-17,0.173,0.841,0.86,1.84e-06,1,0.224,-8.915,0,0.0394,111.982,0.915
2009,Jars,Chevelle,63,62,199800,False,2009-08-31,0.000602,0.533,0.961,0.000177,11,0.275,-3.32,0,0.0549,106.991,0.328
2009,Steady Mobbin,"Young Money, Gucci Mane",62,61,310733,True,2009-01-01,0.0219,0.488,0.691,0,0,0.501,-8.09,0,0.279,156.141,0.697
2009,Mi Mayor Anhelo,Banda MS de Sergio Lizárraga,77,72,209786,False,2009-01-01,0.321,0.593,0.557,0.000845,2,0.0932,-3.18,0,0.031,149.832,0.568
2009,Ice Cream Paint Job,Dorrough Music,47,61,237320,True,2009-08-04,0.000595,0.851,0.598,0,0,0.343,-8.356,1,0.439,180.046,0.654
2009,Loba,Shakira,86,73,189200,False,2009,0.403,0.853,0.706,0.046,7,0.0751,-7.598,1,0.0451,121.991,0.778
2009,November 18th,Drake,95,62,188189,True,2009,0.579,0.749,0.476,0,11,0.1,-11.147,0,0.507,71.937,0.534
2009,El Enamorado,Los Titanes De Durango,59,67,154586,False,2009-01-01,0.308,0.609,0.967,0,10,0.0915,-3.139,1,0.0434,109.589,0.97
2009,Just Breathe,Pearl Jam,73,70,215853,False,2009-09-19,0.721,0.473,0.348,7.42e-05,0,0.0823,-11.1,1,0.0288,107.819,0.283
2009,Next to You,Mike Jones,58,62,221933,True,2009-04-24,0.324,0.65,0.753,0,2,0.307,-4.745,0,0.0632,82.478,0.616
2009,Young Forever,"JAY-Z, Mr Hudson",82,67,253906,True,2009-09-08,0.417,0.637,0.69,0,9,0.211,-3.214,0,0.0693,140.329,0.103
2009,Stuck In The Middle With You,Stealers Wheel,61,67,203893,False,2009-01-01,0.0934,0.795,0.564,0.000531,7,0.0631,-10.482,1,0.0392,124.166,0.961
2009,Weightless,All Time Low,68,65,198000,True,2009-07-07,0.00282,0.497,0.923,0,2,0.158,-4.512,1,0.138,181.074,0.663
2009,Bang Bang,"K'NAAN, Adam Levine",59,71,186533,True,2009,0.0785,0.623,0.901,0,10,0.0251,-4.402,0,0.182,179.985,0.896
2009,Crazier,Taylor Swift,100,66,191946,False,2009-01-01,0.0631,0.452,0.544,5.33e-06,4,0.104,-5.423,1,0.0277,133.042,0.158
2009,Never Say Never,The Fray,68,68,256613,False,2009-02-02,0.568,0.23,0.492,8.18e-06,8,0.176,-5.767,1,0.0317,160.139,0.262
2009,Awake My Soul,Mumford & Sons,71,61,255837,False,2009-10-02,0.0607,0.267,0.472,0.0299,2,0.0896,-10.342,1,0.0364,86.22,0.224
2009,Half of My Heart,John Mayer,76,66,250373,False,2009-11-13,0.435,0.681,0.593,0.000117,5,0.106,-9.327,1,0.0251,115.058,0.731
2009,Small Town USA,Justin Moore,63,60,218853,False,2009-01-01,0.122,0.594,0.601,5.69e-06,6,0.181,-5.996,1,0.029,131.931,0.531
2009,Soundtrack 2 My Life,Kid Cudi,79,60,235626,True,2009-09-15,0.465,0.464,0.754,1.57e-05,9,0.37,-6.653,0,0.128,86.501,0.444
2009,Scream With Me,Mudvayne,60,62,172586,False,2009-12-18,0.00216,0.262,0.867,0.00173,8,0.0858,-4.472,1,0.0481,179.985,0.485
2009,Heads Will Roll - A-Trak Remix Radio Edit,"Yeah Yeah Yeahs, A-Trak",64,61,203920,False,2009,0.0134,0.671,0.805,0.0547,8,0.237,-3.232,0,0.081,132.051,0.866
2009,New Divide,Linkin Park,84,71,268613,False,2009-06-12,0.000235,0.493,0.808,0,5,0.0983,-3.365,0,0.0362,117.971,0.38
2009,Lemonade,Gucci Mane,76,60,246013,True,2009-12-04,0.643,0.741,0.658,3.43e-06,7,0.307,-7.758,1,0.0853,142.057,0.746
2009,All The Right Moves,OneRepublic,82,67,238000,False,2009-01-01,0.258,0.529,0.948,9.35e-06,0,0.283,-3.527,1,0.0474,146.024,0.65
2009,Love Drunk,BOYS LIKE GIRLS,59,64,226706,False,2009-09-07,0.00177,0.44,0.976,3.39e-06,10,0.16,-3.17,1,0.141,150.005,0.412
2009,Man On The Moon,Kid Cudi,79,60,210893,True,2009-01-01,0.638,0.649,0.659,2.71e-05,0,0.359,-8.924,1,0.066,90.991,0.497
2009,Far From Home,Five Finger Death Punch,73,60,212493,False,2009-09-22,0.00149,0.467,0.688,3.92e-06,11,0.169,-5.352,0,0.0298,137.884,0.229
2009,Make Her Say,"Kid Cudi, Kanye West, Common",79,60,216413,True,2009-01-01,0.245,0.93,0.712,1.48e-05,10,0.116,-5.156,0,0.0666,99.054,0.456
2009,Heads Will Roll,Yeah Yeah Yeahs,64,60,221000,False,2009-01-01,0.000187,0.562,0.903,0.0939,8,0.298,-4.46,0,0.0296,132.009,0.791
2009,One Less Lonely Girl,Justin Bieber,88,70,229106,False,2009-01-01,0.159,0.58,0.75,0,4,0.274,-4.421,1,0.194,86.938,0.728
