Year,Track Name,Artist Name(s),artist_popularity,popularity,duration_ms,explicit,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2005,Best of You,Foo Fighters,77,77,255626,False,2005-06-14,0.000769,0.366,0.94,9.42e-05,1,0.188,-5.119,0,0.0696,130.198,0.369
2005,Happy?,Mudvayne,60,72,216426,True,2005,0.000823,0.546,0.97,2.08e-05,5,0.275,-2.661,0,0.097,100.065,0.383
2005,Don't Cha,"The Pussycat Dolls, Busta Rhymes",68,68,272080,False,2005-01-01,0.00516,0.877,0.637,2.5e-06,1,0.0959,-3.493,0,0.101,119.988,0.569
2005,The Bidding,Tally Hall,65,73,160613,False,2005-10-24,0.248,0.538,0.607,5.54e-06,9,0.0999,-5.261,0,0.216,175.424,0.515
2005,You And Me,Lifehouse,62,76,195493,False,2005-03-22,0.114,0.459,0.427,0,7,0.168,-7.734,1,0.0267,139.902,0.354
2005,DARE,Gorillaz,78,75,244999,False,2005-05-23,0.0229,0.76,0.891,0.0869,11,0.298,-5.852,0,0.0372,120.264,0.966
2005,I Will Follow You into the Dark,Death Cab for Cutie,63,67,189186,False,2005-08-29,0.924,0.517,0.206,0,5,0.118,-12.233,1,0.0421,80.401,0.489
2005,Laffy Taffy,D4L,53,72,224253,True,2005-11-08,0.0351,0.891,0.439,0,7,0.0932,-7.994,0,0.428,77.499,0.622
2005,Feeling Good,Michael Bublé,72,68,237333,False,2005-02-07,0.533,0.535,0.548,1.48e-06,1,0.123,-6.51,1,0.037,115.144,0.477
2005,Over My Head (Cable Car),The Fray,68,71,236266,False,2005-09-13,0.022,0.592,0.729,0,8,0.0653,-4.156,1,0.0448,116.03,0.709
2005,Closer to the Sun,Slightly Stoopid,63,68,145560,False,2005-04-19,0.203,0.572,0.728,0.00263,7,0.231,-5.534,1,0.0275,75.179,0.535
2005,Remember the Name (feat. Styles of Beyond),"Fort Minor, Styles Of Beyond",59,73,230493,True,2005-11-21,0.0583,0.688,0.835,2.87e-06,8,0.0795,-4.162,1,0.0911,84.858,0.88
2005,How We Do,"The Game, 50 Cent",71,77,235533,True,2005,0.0455,0.862,0.648,0,4,0.0332,-7.401,0,0.251,98.012,0.637
2005,Stricken,Disturbed,72,73,245226,False,2005-09-19,9.14e-05,0.402,0.969,0.0325,8,0.225,-2.825,1,0.181,173.847,0.262
2005,Savin' Me,Nickelback,75,72,219320,False,2005-09-26,0.000731,0.441,0.815,0,3,0.414,-4.088,1,0.0276,164.007,0.522
2005,Un Beso,Aventura,76,74,263346,False,2005-04-26,0.586,0.732,0.64,1.81e-05,0,0.104,-9.859,1,0.0378,125.015,0.715
2005,Stay Fly,Three 6 Mafia,63,69,236600,True,2005-09-27,0.109,0.789,0.881,0,11,0.355,-5.758,1,0.0331,133.299,0.647
2005,Shake That,"Eminem, Nate Dogg",89,75,274440,True,2005-12-06,0.0507,0.963,0.643,4.94e-05,1,0.157,-5.785,0,0.117,107.005,0.534
2005,Disco Inferno,50 Cent,82,75,214226,True,2005-03-03,0.206,0.925,0.659,7.88e-05,3,0.279,-4.763,1,0.231,97.018,0.71
2005,Far Away,Nickelback,75,74,238173,False,2005-09-26,0.000681,0.518,0.797,0,6,0.107,-5.153,1,0.0309,132.918,0.293
2005,Soul Survivor,"Jeezy, Akon",68,66,280013,True,2005,0.00103,0.682,0.483,0,10,0.159,-7.718,1,0.0451,84.012,0.108
2005,My Humps,Black Eyed Peas,79,68,326960,False,2005-01-01,0.111,0.801,0.682,1.56e-05,1,0.109,-5.919,0,0.225,123.95,0.586
2005,Must Be Doin' Somethin' Right,Billy Currington,65,66,269586,False,2005-01-01,0.205,0.489,0.647,0,9,0.0504,-3.424,1,0.027,167.792,0.436
2005,I'm N Luv (Wit a Stripper) (feat. Mike Jones),"T-Pain, Mike Jones",75,68,239413,True,2005-12-06,0.00542,0.739,0.368,0,8,0.171,-10.233,1,0.0845,144.992,0.467
2005,Rompe,Daddy Yankee,85,76,188626,True,2005-01-01,0.0727,0.696,0.858,3.19e-06,9,0.0631,-5.155,1,0.0859,176.061,0.533
2005,Bat Country,Avenged Sevenfold,74,71,311813,False,2005-06-06,0.000248,0.541,0.968,8.28e-06,0,0.423,-4.129,1,0.0396,125.04,0.505
2005,Twisted Transistor,Korn,74,71,188933,True,2005-12-06,0.00043,0.581,0.983,0.00654,5,0.0806,-3.291,0,0.0636,110.038,0.417
2005,Wasteland,10 Years,56,65,229866,False,2005-01-01,0.000422,0.409,0.783,0.000354,6,0.0664,-5.083,0,0.0731,145.541,0.313
2005,Look After You,The Fray,68,74,266773,False,2005-09-13,0.0575,0.447,0.592,4.47e-06,6,0.13,-3.015,0,0.0319,78.039,0.283
2005,"Sitting, Waiting, Wishing",Jack Johnson,74,66,183720,False,2005-01-01,0.22,0.765,0.535,2.55e-05,0,0.104,-7.229,1,0.0265,105.019,0.548
2005,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,76,65,200226,True,2005-09-27,0.106,0.66,0.8,0,8,0.154,-4.644,1,0.0992,125.966,0.476
2005,Who Is She ?,I Monster,57,73,213373,False,2005-01-27,0.076,0.392,0.802,0.00908,1,0.0925,-4.014,0,0.0418,152.734,0.101
2005,Redneck Yacht Club,Craig Morgan,54,66,230373,False,2005-03-08,0.455,0.49,0.817,0,8,0.0885,-5.405,1,0.0355,168.115,0.808
2005,Te Extraño - Bachata Version,Xtreme,54,71,212973,False,2005-01-01,0.786,0.792,0.605,0,6,0.0877,-4.407,0,0.0341,129.921,0.9
2005,Buttons,The Pussycat Dolls,68,66,225560,False,2005-01-01,0.178,0.57,0.821,0,2,0.289,-4.38,1,0.267,210.857,0.408
2005,Bartender Song (Sittin' At A Bar) - Alt/Rock Mix,Rehab,51,65,229040,True,2005,0.117,0.667,0.673,0,4,0.343,-6.006,1,0.0536,151.834,0.706
2005,Like You (feat. Ciara),"Bow Wow, Ciara",58,68,205840,False,2005,0.0465,0.714,0.6,0,6,0.0646,-8.365,1,0.0876,82.017,0.504
2005,Suddenly I See,KT Tunstall,59,76,201706,False,2005-01-01,0.225,0.587,0.767,0,0,0.112,-5.713,1,0.0449,100.38,0.664
2005,Still Tippin' (feat. Slim Thug and Paul Wall),"Mike Jones, Paul Wall, Slim Thug",58,65,271053,True,2005-04-19,0.0361,0.86,0.861,4.07e-05,6,0.113,-7.131,0,0.307,143.184,0.79
2005,Rakata,Wisin & Yandel,78,72,172680,False,2005-01-01,0.0348,0.872,0.786,0,1,0.0776,-5.473,1,0.142,96.002,0.722
2005,I'm Shipping Up To Boston,Dropkick Murphys,60,71,153600,False,2005-07-19,0.000706,0.452,0.928,0.000637,2,0.226,-3.133,1,0.079,129.188,0.6
2005,La Tortura (feat. Alejandro Sanz),"Shakira, Alejandro Sanz",86,77,212893,False,2005-06-03,0.0297,0.74,0.783,0.000308,0,0.123,-5.367,1,0.0427,100.011,0.812
2005,The Hand That Feeds,Nine Inch Nails,65,65,211680,False,2005-05-03,0.0172,0.587,0.99,0.000668,0,0.104,-4.496,1,0.0783,127.992,0.486
2005,You're Beautiful,James Blunt,70,77,209493,True,2005-08-08,0.633,0.675,0.479,1.76e-05,0,0.088,-9.87,0,0.0278,81.998,0.454
2005,Rosa Pastel,Belanova,69,63,185933,False,2005-01-01,0.0215,0.811,0.614,0.00491,11,0.431,-7.089,0,0.0309,128.016,0.662
2005,Welcome Home,Coheed and Cambria,58,66,374973,True,2005-01-15,0.00648,0.442,0.951,1.12e-06,11,0.0887,-5.27,1,0.11,154.004,0.158
2005,Atrévete-Te-Te,Calle 13,67,76,239306,True,2005,0.0959,0.829,0.878,0,9,0.776,-5.951,1,0.101,87.991,0.883
2005,Tal Vez,Los Primos MX,61,73,153253,False,2005-07-10,0.262,0.789,0.705,2.92e-06,9,0.121,-4.364,1,0.0486,112.097,0.838
2005,Bad Day,Daniel Powter,58,76,233640,False,2005-02-22,0.448,0.599,0.785,0.00336,3,0.151,-4.013,1,0.0309,140.046,0.52
2005,Hypnotize,System Of A Down,78,71,189440,False,2005-11-22,0.0303,0.274,0.92,0.000412,6,0.115,-4.096,1,0.0489,154.016,0.0397
2005,Photograph,Nickelback,75,70,258920,False,2005-09-26,0.000932,0.515,0.876,0.000166,8,0.136,-3.756,1,0.0292,145.916,0.385
2005,Tear You Apart,She Wants Revenge,54,68,284613,True,2005-01-01,0.000522,0.583,0.729,1.47e-05,1,0.487,-6.645,0,0.0341,152.996,0.539
2005,Lose Control (feat. Ciara & Fat Man Scoop),"Missy Elliott, Ciara, Fatman Scoop",70,68,226863,True,2005-07-04,0.0311,0.904,0.813,0.00697,4,0.0471,-7.105,0,0.121,125.461,0.81
2005,First Day of My Life,Bright Eyes,55,69,188877,False,2005-01-25,0.896,0.596,0.253,5.17e-05,1,0.102,-14.369,0,0.0349,95.162,0.368
2005,If It's Lovin' That You Want,Rihanna,88,76,208106,False,2005-08-29,0.0962,0.745,0.694,0,8,0.0454,-7.519,1,0.128,95.924,0.74
2005,Dirty Harry,"Gorillaz, Bootie Brown",78,71,230426,False,2005-05-23,0.0315,0.625,0.877,0.0811,10,0.672,-7.176,0,0.162,192.296,0.865
2005,Summertime,Kenny Chesney,70,64,206586,False,2005-11-07,0.169,0.48,0.928,0,4,0.0479,-5.501,1,0.0899,167.986,0.713
2005,Noche De Sexo,"Wisin & Yandel, Romeo Santos",78,75,205706,True,2005-01-01,0.108,0.686,0.722,0,2,0.494,-5.4,1,0.256,94.006,0.515
2005,Lonely,Akon,80,79,235800,True,2005-01-01,0.339,0.634,0.526,0,5,0.257,-7.881,0,0.0333,90.087,0.623
2005,Amarillo Sky,Jason Aldean,73,63,202546,False,2005-07-26,0.314,0.491,0.776,0,2,0.146,-3.887,1,0.0393,154.988,0.428
2005,She's Everything,Brad Paisley,64,65,266920,False,2005-08-16,0.569,0.355,0.478,2.88e-06,0,0.194,-8.323,1,0.0334,102.967,0.271
2005,Be Without You - Kendu Mix,Mary J. Blige,69,69,246333,True,2005-01-01,0.0717,0.726,0.7,0,2,0.262,-5.881,0,0.0998,146.559,0.673
2005,Soul Meets Body,Death Cab for Cutie,63,62,229413,False,2005-08-29,0.0767,0.621,0.853,3.26e-06,2,0.0893,-5.735,0,0.0253,128.142,0.714
2005,Ven Bailalo - Reggaeton Mix,Angel Y Khriz,63,75,252773,False,2005-07-22,0.0606,0.675,0.919,0.00653,11,0.103,-6.075,0,0.0366,97.018,0.726
2005,Rich Girl,Daryl Hall & John Oates,72,66,144333,False,2005-04-25,0.5,0.598,0.643,0,5,0.0435,-6.303,1,0.134,167.971,0.823
2005,"A Little Less Sixteen Candles, A Little More ""Touch Me""",Fall Out Boy,78,66,169026,False,2005-05-03,0.00704,0.538,0.889,0,7,0.312,-3.586,1,0.0596,133.044,0.696
2005,Heard 'Em Say,"Kanye West, Adam Levine",90,66,203733,True,2005-08-30,0.0535,0.744,0.696,0.0454,7,0.128,-8.313,0,0.162,95.07,0.563
2005,Quiero Que Sepas,Cardenales De Nuevo León,70,70,170840,False,2005,0.344,0.841,0.619,0.000389,8,0.141,-7.265,1,0.0465,101.542,0.831
2005,Half On a Sack,Three 6 Mafia,63,66,206733,True,2005-09-27,0.217,0.915,0.622,0,11,0.12,-5.801,0,0.0464,126.983,0.337
2005,Honky Tonk Badonkadonk,Trace Adkins,59,64,241133,False,2005-01-01,0.338,0.643,0.919,0,2,0.0555,-3.487,1,0.0551,114.982,0.823
2005,Everything Is Alright,Motion City Soundtrack,52,64,207633,False,2005-06-07,0.000494,0.435,0.95,0,8,0.317,-3.869,1,0.106,160.987,0.457
2005,Here It Goes Again,OK Go,52,66,179813,False,2005-01-01,0.000342,0.537,0.882,9.06e-05,0,0.12,-2.306,1,0.0403,145.729,0.81
2005,Pickin' Wildflowers,Keith Anderson,45,63,185920,False,2005,0.0353,0.561,0.716,0,8,0.122,-3.341,1,0.0291,152.089,0.667
2005,Stickwitu,The Pussycat Dolls,68,63,207506,False,2005-01-01,0.268,0.655,0.54,0,9,0.068,-6.482,1,0.0516,79.983,0.43
2005,Ruler of Everything,Tally Hall,65,66,222106,False,2005-10-24,0.196,0.58,0.791,0.00326,11,0.0793,-7.604,0,0.324,83.323,0.343
2005,Hung Up,Madonna,79,76,337733,False,2005-11-11,0.0039,0.649,0.647,0.161,9,0.0686,-7.695,0,0.0452,125.02,0.405
2005,Do You Remember,Jack Johnson,74,63,144013,False,2005-01-01,0.762,0.598,0.289,8.17e-05,2,0.262,-11.405,1,0.0334,92.035,0.714
2005,Kerosene,Miranda Lambert,68,63,185800,False,2005,0.00687,0.628,0.92,5.34e-05,7,0.337,-3.252,1,0.0287,126.998,0.808
2005,"Slow Down - 12"" Version",Bobby V.,58,67,258665,False,2005-01-01,0.179,0.568,0.732,4.92e-06,11,0.401,-4.896,0,0.103,186.048,0.626
2005,Dia de Enero,Shakira,86,80,173133,False,2005-06-03,0.35,0.687,0.361,1.11e-05,10,0.11,-11.589,1,0.0792,165.747,0.526
2005,Grind With Me,Pretty Ricky,55,66,237733,True,2005-05-17,0.000204,0.7,0.538,0,1,0.105,-5.952,1,0.045,136.518,0.189
2005,Get Stoned,Hinder,59,62,218306,False,2005,0.000417,0.448,0.933,0.000454,7,0.219,-4.082,0,0.0421,75.991,0.505
2005,Violent Pornography,System Of A Down,78,70,211333,True,2005-05-17,0.0283,0.459,0.958,0,6,0.108,-2.333,1,0.0877,142.707,0.586
2005,I Don't Wanna,Aaliyah,66,63,256560,False,2005-05-10,0.517,0.707,0.514,0,9,0.286,-7.286,0,0.0355,130.02,0.687
2005,Shut Me Up,Mindless Self Indulgence,62,62,168533,False,2005,0.000673,0.589,0.797,0,1,0.0246,-4.213,1,0.173,174.039,0.787
2005,When I'm Gone,Eminem,89,64,281120,True,2005-12-06,0.0551,0.608,0.745,0,10,0.27,-5.496,0,0.365,150.068,0.725
2005,Blue Orchid,The White Stripes,70,68,157560,False,2005-06-07,0.0863,0.481,0.645,6.2e-06,10,0.332,-8.535,0,0.318,151.307,0.612
2005,Next Contestant,Nickelback,75,61,214706,False,2005-09-26,0.000416,0.557,0.862,0.000314,0,0.0577,-4.029,1,0.0636,174.114,0.531
2005,Welcome To Jamrock,Damian Marley,65,71,213200,False,2005-01-01,0.0208,0.836,0.661,0,7,0.449,-6.502,0,0.338,76.71,0.753
2005,Merry-Go-Round of Life - from 'Howl's Moving Castle',Joe Hisaishi,69,70,311106,False,2005-01-26,0.876,0.239,0.287,0.644,7,0.122,-12.565,0,0.0388,71.608,0.185
2005,Ridin',"Chamillionaire, Krayzie Bone",57,70,303053,True,2005-01-01,0.189,0.787,0.799,0,8,0.3,-4.68,0,0.0993,143.052,0.835
2005,Please Please Please Let Me Get What I Want - 2005 Remaster,Deftones,77,61,124173,False,2005,4.02e-06,0.111,0.843,0.409,2,0.136,-4.645,1,0.0613,190.747,0.149
2005,Ms. New Booty,"Bubba Sparxxx, Ying Yang Twins, Mr. Collipark",52,62,252653,True,2005-01-01,0.016,0.64,0.62,0,1,0.0831,-5.931,1,0.416,129.37,0.609
2005,"Build God, Then We'll Talk",Panic! At The Disco,76,61,220720,False,2005-09-27,0.136,0.418,0.828,0,11,0.336,-4.132,0,0.0475,124.783,0.448
2005,Little Sister,Queens of the Stone Age,70,62,174026,False,2005-01-01,0.0113,0.364,0.959,0.000953,1,0.411,-2.956,1,0.0627,161.797,0.927
2005,That's What I Love About Sunday,Craig Morgan,54,62,201493,False,2005-03-08,0.479,0.6,0.56,0,8,0.111,-6.311,1,0.0325,139.469,0.417
2005,"Jesus, Take the Wheel",Carrie Underwood,70,63,226493,False,2005-11-14,0.665,0.359,0.518,0,2,0.106,-3.537,1,0.0302,76.572,0.135
2005,Right Here,Staind,65,60,253933,False,2005-08-08,0.00136,0.492,0.646,2.21e-05,10,0.121,-5.334,0,0.0303,112.228,0.214
2005,Home,Michael Bublé,72,62,225906,False,2005-02-07,0.844,0.608,0.37,1.87e-05,7,0.112,-9.207,1,0.0306,127.631,0.349
2005,Window Shopper,50 Cent,82,65,191813,True,2005-11-06,0.0626,0.539,0.672,0,5,0.388,-4.972,0,0.195,174.148,0.384
2005,Banquet,Bloc Party,59,63,196613,False,2005-03-22,0.000139,0.578,0.892,0.0111,10,0.215,-7.952,0,0.0441,150.253,0.892
2005,La Boda,Aventura,76,71,289840,False,2005-04-26,0.59,0.768,0.627,0,9,0.741,-6.84,0,0.0483,130.061,0.774
2005,Cigaro,System Of A Down,78,69,131706,True,2005-05-17,0.000469,0.378,0.99,5.75e-06,1,0.259,-1.594,1,0.0611,110.709,0.761
2005,It Ends Tonight,The All-American Rejects,65,61,244826,False,2005-01-01,0.00228,0.454,0.636,0,0,0.154,-4.731,1,0.0273,87.89,0.313
2005,We Major,"Kanye West, Nas, Really Doe",90,63,448000,True,2005-08-30,0.0107,0.234,0.88,0,11,0.045,-3.66,0,0.123,85.641,0.216
2005,Tras De Mí,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",72,72,192320,False,2005-01-01,0.0172,0.64,0.931,0,0,0.248,-3.437,0,0.0852,115.036,0.851
2005,Say Goodbye,Chris Brown,85,68,289760,False,2005,0.00167,0.8,0.502,0,1,0.0784,-6.062,1,0.0371,115.091,0.388
2005,Breathe (2 AM),Anna Nalick,45,64,279826,False,2005,0.417,0.386,0.452,0,2,0.0881,-7.715,1,0.0278,169.837,0.287
2005,Shake It Off,Mariah Carey,77,60,232840,False,2005-04-12,0.181,0.777,0.493,0,2,0.108,-6.516,1,0.126,134.086,0.82
2005,Good People,Jack Johnson,74,61,208506,False,2005-01-01,0.215,0.72,0.586,2.23e-05,11,0.0919,-6.001,1,0.035,176.137,0.908
2005,Sittin' Sidewayz (feat. Big Pokey),"Paul Wall, Big Pokey",66,61,228933,True,2005-07-19,0.00469,0.721,0.621,0.0103,1,0.199,-4.378,1,0.306,159.967,0.568
2005,Be Yourself,Audioslave,67,71,278973,False,2005-01-01,0.143,0.423,0.845,5.07e-06,11,0.213,-3.509,0,0.0559,116.602,0.317
2005,A chillar a otra parte,Pesado,66,73,200560,False,2005-09-20,0.214,0.466,0.768,0,0,0.0792,-7.267,1,0.106,168.446,0.943
2005,Better Than Me,Hinder,59,62,223533,False,2005-01-01,0.205,0.449,0.682,0,2,0.175,-5.295,0,0.029,139.924,0.254
2005,Doesn't Remind Me,Audioslave,67,64,255000,False,2005-01-01,0.169,0.457,0.768,0,9,0.103,-3.592,1,0.0378,99.739,0.232
2005,Ten Thousand Fists,Disturbed,72,64,212040,False,2005-09-19,2.55e-05,0.54,0.977,0.0588,1,0.0533,-3.409,1,0.0876,106.907,0.211
2005,Speed of Sound,Coldplay,87,73,287906,False,2005-06-07,0.00488,0.514,0.898,0.0345,11,0.0746,-6.765,0,0.0577,123.067,0.353
2005,Summer Nights,Lil Rob,52,60,269160,True,2005-07-26,0.358,0.472,0.672,0,10,0.108,-4.997,0,0.212,81.813,0.392
2005,Benzi Box,"DANGERDOOM, MF DOOM, Danger Mouse, CeeLo Green",54,64,180093,False,2005-10-17,0.0666,0.894,0.458,0.0187,2,0.107,-8.594,1,0.0508,97.01,0.682
2005,What Do They Know?,Mindless Self Indulgence,62,60,188573,False,2005,0.0406,0.645,0.791,0,7,0.293,-5.48,1,0.0927,153.952,0.601
2005,Radio/Video,System Of A Down,78,68,249226,False,2005-05-17,0.171,0.358,0.921,7.64e-06,6,0.358,-2.467,0,0.0695,139.256,0.476
2005,Este Corazón,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",72,71,210440,False,2005-01-01,0.47,0.497,0.619,0,7,0.0708,-4.811,1,0.0322,159.996,0.756
2005,Te Mando Flores,Fonseca,67,75,228680,False,2005-05-01,0.228,0.714,0.85,0,0,0.108,-7.864,1,0.0541,102.009,0.855
2005,Back Then,Mike Jones,58,60,244186,True,2005-04-19,0.0101,0.776,0.736,0,9,0.18,-6.308,1,0.255,159.838,0.536
2005,La Botella,Mach & Daddy,52,71,177293,False,2005-11-07,0.216,0.757,0.795,3.04e-05,0,0.0668,-4.562,1,0.0442,118.012,0.921
2005,Play Something Country,Brooks & Dunn,69,61,194826,False,2005-08-30,0.0817,0.692,0.944,0,7,0.574,-2.846,1,0.0322,115.148,0.774
2005,If Everyone Cared,Nickelback,75,59,218013,False,2005-09-26,0.000246,0.519,0.85,0.014,6,0.279,-4.678,0,0.0354,132.022,0.211
2005,Attack,Thirty Seconds To Mars,70,66,188186,False,2005-01-01,0.00332,0.333,0.877,0.00101,5,0.769,-1.894,0,0.0603,175.095,0.285
2005,Badd,"Ying Yang Twins, Mike Jones, Mr. Collipark",62,59,225186,True,2005-06-28,0.0339,0.585,0.697,0,1,0.255,-6.126,0,0.357,133.177,0.402
2005,Just the Girl,The Click Five,47,62,234146,False,2005-08-08,0.00509,0.571,0.89,0,9,0.0769,-1.6,1,0.0395,110.958,0.751
