Year,Track Name,Artist Name(s),artist_popularity,popularity,duration_ms,explicit,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2001,One Last Breath,Creed,67,74,238240,False,2001-01-01,0.00841,0.386,0.677,0.00366,2,0.341,-5.83,1,0.0346,126.602,0.195
2001,Crazy Rap (Colt 45 & 2 Zig Zags),Afroman,58,72,328666,True,2001-08-28,0.325,0.927,0.367,0,9,0.132,-7.797,1,0.382,99.053,0.576
2001,Let Me Blow Ya Mind,"Eve, Gwen Stefani, Stevie J",66,76,230133,True,2001-01-01,0.242,0.908,0.557,0,8,0.0709,-4.243,0,0.107,90.032,0.897
2001,Fell In Love With a Girl,The White Stripes,70,73,110093,False,2001-07-03,0.713,0.356,0.982,0.00145,4,0.941,-1.574,0,0.112,95.754,0.299
2001,Blurry,Puddle Of Mudd,62,67,304000,False,2001-01-01,0.00805,0.431,0.938,0,3,0.138,-4.507,0,0.0542,157.462,0.523
2001,Wish You Were Here,Incubus,68,72,212733,False,2001-10-23,0.000631,0.246,0.768,0.301,9,0.102,-7.48,1,0.0387,169.873,0.35
2001,What's Luv? (feat. Ja-Rule & Ashanti),"Fat Joe, Ja Rule, Ashanti",66,75,267093,True,2001-12-04,0.0219,0.835,0.707,2.19e-05,8,0.108,-5.074,1,0.0598,93.955,0.919
2001,Sweetness,Jimmy Eat World,67,70,220026,False,2001-07-17,0.00305,0.487,0.898,0,5,0.26,-4.436,1,0.038,135.331,0.597
2001,Click Click Boom,Saliva,58,70,252400,False,2001-03-27,0.0029,0.609,0.935,0.000359,6,0.188,-2.941,1,0.0479,95.957,0.498
2001,One More Time,Daft Punk,80,77,320357,False,2001-03-12,0.0194,0.613,0.697,0,2,0.332,-8.618,1,0.133,122.746,0.476
2001,U Got It Bad,USHER,79,73,247840,False,2001-08-07,0.0227,0.816,0.5,1.53e-06,1,0.0733,-4.551,1,0.03,124.037,0.649
2001,Ol' Red,Blake Shelton,69,68,221266,False,2001-07-31,0.146,0.664,0.556,3.91e-06,10,0.113,-7.713,1,0.0365,75.049,0.494
2001,Lady - Hear Me Tonight,Modjo,59,78,307153,False,2001,0.00793,0.72,0.808,0.0293,6,0.0634,-5.627,1,0.0379,126.041,0.869
2001,"Whenever, Wherever",Shakira,86,80,196160,False,2001-11-13,0.237,0.794,0.832,1.14e-05,1,0.203,-4.862,0,0.0407,107.657,0.871
2001,Can't Get You out of My Head,Kylie Minogue,73,78,230640,False,2001-10-01,0.0263,0.766,0.563,0.683,9,0.115,-7.516,0,0.0339,126.007,0.964
2001,Picture (feat. Sheryl Crow),"Kid Rock, Sheryl Crow",66,69,298960,False,2001-11-19,0.172,0.692,0.496,6.42e-06,7,0.107,-7.332,1,0.0241,97.945,0.376
2001,Mexican Radio,South Park Mexican,61,68,284960,True,2001-11-06,0.0507,0.749,0.475,0,3,0.29,-5.58,0,0.0703,74.968,0.309
2001,I Can Only Imagine,MercyMe,62,68,248253,False,2001,0.0917,0.42,0.612,0,4,0.0914,-5.359,1,0.048,159.685,0.135
2001,Amber,311,61,67,206973,False,2001-06-19,0.156,0.663,0.697,0.0224,0,0.0663,-9.442,1,0.0473,166.001,0.744
2001,Your Body Is a Wonderland,John Mayer,76,74,249626,False,2001-08-16,0.0206,0.647,0.729,0.0489,5,0.134,-6.251,1,0.0236,94.01,0.687
2001,Fallin',Alicia Keys,76,76,210200,False,2001-06-05,0.263,0.652,0.609,0.00101,11,0.233,-7.519,0,0.037,95.986,0.482
2001,Schism,TOOL,68,70,403533,False,2001-05-15,0.0012,0.567,0.714,0.417,9,0.186,-8.512,0,0.0302,107.441,0.191
2001,U Remind Me,USHER,79,73,266893,False,2001-08-07,0.194,0.657,0.629,0,6,0.254,-4.938,1,0.0782,93.985,0.726
2001,Wherever You Will Go,The Calling,60,77,208600,False,2001,0.0367,0.558,0.719,0,2,0.115,-5.113,1,0.0267,112.027,0.371
2001,QKThr,Aphex Twin,64,72,87466,False,2001-10-22,0.993,0.451,0.0223,0.768,1,0.13,-26.117,1,0.0461,79.042,0.0573
2001,Rock The Boat,Aaliyah,66,70,274733,False,2001-07-07,0.0702,0.637,0.725,0.00438,5,0.203,-5.073,1,0.0333,92.99,0.415
2001,Hash Pipe,Weezer,72,69,186533,False,2001-05-15,0.000121,0.578,0.882,0.479,7,0.284,-6.354,1,0.044,125.603,0.623
2001,The Rock Show,blink-182,78,72,171600,True,2001,0.000324,0.41,0.959,0,9,0.0766,-4.563,1,0.0869,193.155,0.83
2001,Sonne,Rammstein,78,70,272440,False,2001-04-02,0.0054,0.51,0.917,0.000133,4,0.396,-4.806,0,0.0854,75.098,0.313
2001,Differences,Ginuwine,64,69,265533,False,2001-04-03,0.318,0.562,0.594,0,3,0.311,-4.578,0,0.0558,62.876,0.423
2001,Survivor,Destiny's Child,70,72,254026,False,2001-05-01,0.0559,0.514,0.911,0,1,0.775,-2.027,0,0.41,161.109,0.619
2001,My Sacrifice,Creed,67,73,294600,False,2001-01-01,0.000101,0.32,0.88,4.31e-06,2,0.076,-6.035,1,0.0504,146.349,0.257
2001,Crawling In The Dark,Hoobastank,65,69,175226,False,2001,0.000305,0.588,0.927,3.83e-05,6,0.195,-4.776,0,0.113,93.571,0.652
2001,Youth of the Nation,P.O.D.,61,71,256240,False,2001-09-11,0.00834,0.563,0.86,0.0106,8,0.39,-7.533,1,0.0621,97.867,0.517
2001,Over the Rainbow,Israel Kamakawiwo'ole,60,73,211933,False,2001-09-25,0.912,0.671,0.153,5.53e-05,0,0.0771,-13.569,1,0.0404,85.6,0.658
2001,Get the Party Started,P!nk,80,72,192533,False,2001,0.0011,0.802,0.903,0,11,0.173,-3.267,0,0.046,128.93,0.96
2001,Ni Parientes Somos,Los Tigres Del Norte,75,74,158440,False,2001-01-01,0.321,0.849,0.605,0,0,0.193,-5.705,0,0.0544,109.913,0.968
2001,I Must Be High,South Park Mexican,61,65,284400,True,2001-11-06,0.0331,0.774,0.622,0,7,0.0722,-5.542,1,0.186,162.039,0.321
2001,Outside,Staind,65,65,293133,False,2001-05-22,0.00844,0.515,0.594,0.00658,1,0.0752,-4.708,1,0.0262,146.564,0.218
2001,We're Going to Be Friends,The White Stripes,70,68,140178,False,2001-07-03,0.661,0.534,0.441,0,7,0.0934,-5.752,1,0.0303,97.009,0.439
2001,Mama Tried - Remastered 2001,Merle Haggard & The Strangers,50,66,132626,False,2001-01-01,0.778,0.725,0.654,2.7e-06,2,0.0769,-6.283,1,0.0609,97.255,0.659
2001,Out of Touch,Daryl Hall & John Oates,72,65,249573,False,2001-01-23,0.0391,0.806,0.649,5.55e-05,9,0.0557,-9.004,0,0.0347,114.834,0.897
2001,I'm Gonna Miss Her,Brad Paisley,64,66,194306,False,2001-05-29,0.55,0.559,0.464,0,6,0.107,-9.687,1,0.0272,98.354,0.351
2001,Heaven Can Wait,Michael Jackson,81,70,288533,False,2001-10-29,0.56,0.706,0.685,0,11,0.22,-3.669,1,0.0837,117.448,0.444
2001,Where the Party At (feat. Nelly),"Jagged Edge, Nelly",60,68,232573,False,2001-07-03,0.31,0.596,0.661,0,5,0.0847,-6.239,0,0.226,129.491,0.86
2001,Short Skirt / Long Jacket,CAKE,61,66,204128,False,2001-07-24,0.0028,0.778,0.899,0.0345,2,0.0263,-6.552,1,0.0451,119.995,0.881
2001,Get Ur Freak On,Missy Elliott,70,70,211120,True,2001-05-14,0.533,0.797,0.75,0.108,0,0.095,-9.369,1,0.247,177.87,0.74
2001,"Harder, Better, Faster, Stronger",Daft Punk,80,72,224693,False,2001-03-12,0.0427,0.817,0.716,0.00263,6,0.358,-8.898,0,0.144,123.474,0.692
2001,Bleed American,Jimmy Eat World,67,68,181493,False,2001-07-17,0.00842,0.438,0.938,1.08e-06,6,0.806,-5.611,0,0.094,160.212,0.584
2001,Ain't Nothing 'Bout You,Brooks & Dunn,69,64,201266,False,2001-04-17,0.216,0.379,0.857,3.17e-06,0,0.303,-5.373,1,0.0434,201.265,0.72
2001,A Donde Vayas,Los Bukis,73,73,208066,False,2001-01-01,0.418,0.605,0.506,0,0,0.143,-11.697,1,0.034,85.188,0.265
2001,Drift Away - Single Version,Dobie Gray,49,66,237466,False,2001-01-01,0.308,0.521,0.443,0,11,0.475,-8.188,1,0.0395,76.228,0.596
2001,Don't Stop Believin',Journey,72,72,248906,False,2001-10-16,0.25,0.491,0.802,0,4,0.387,-7.106,1,0.0392,119.25,0.472
2001,Everywhere,Michelle Branch,56,67,214826,False,2001-07-31,0.0136,0.523,0.828,0.000255,1,0.165,-4.696,1,0.0762,96.952,0.476
2001,Control,Puddle Of Mudd,62,65,230066,True,2001-08-28,0.00308,0.444,0.913,0,6,0.38,-3.452,1,0.0992,163.689,0.569
2001,I'm Real (feat. Ja Rule) - Murder Remix,"Jennifer Lopez, Ja Rule",74,68,262133,True,2001-01-23,0.273,0.708,0.587,0,11,0.0718,-7.93,0,0.151,83.46,0.554
2001,Break Ya Neck,Busta Rhymes,70,70,231240,True,2001-11-07,0.443,0.82,0.809,0.00175,4,0.0613,-6.759,0,0.251,83.011,0.737
2001,I'm a Slave 4 U,Britney Spears,79,71,203600,False,2001-10-31,0.415,0.847,0.843,0.000134,5,0.107,-3.579,0,0.106,110.027,0.963
2001,Hit 'Em Up Style (Oops!),Blu Cantrell,57,70,250706,False,2001-01-18,0.201,0.667,0.773,0,5,0.404,-4.983,0,0.0586,89.976,0.667
2001,I'm A Believer - Radio Edit,Smash Mouth,66,63,183400,False,2001-01-01,0.0198,0.559,0.972,6.47e-06,6,0.393,-3.524,1,0.0639,82.336,0.919
2001,"Independent Women, Pt. 1",Destiny's Child,70,67,221133,False,2001-05-01,0.362,0.73,0.602,3.69e-06,6,0.169,-3.782,0,0.206,97.954,0.927
2001,Try Again,Aaliyah,66,69,284640,False,2001-07-07,0.0789,0.794,0.662,0,6,0.0937,-4.913,0,0.249,93.053,0.683
2001,For You,Staind,65,62,206200,True,2001-05-22,0.0603,0.318,0.958,4.68e-06,10,0.0981,-2.683,1,0.442,163.089,0.3
2001,Is This It,The Strokes,75,62,151333,False,2001-07-30,0.147,0.667,0.692,3.75e-05,5,0.349,-8.361,1,0.0285,96.022,0.846
2001,Austin,Blake Shelton,69,63,230333,False,2001-07-31,0.188,0.605,0.609,0,7,0.0982,-7.063,1,0.0278,119.914,0.275
2001,Tear Away,Drowning Pool,61,65,254200,False,2001-01-01,0.00055,0.611,0.648,0.0028,0,0.0846,-4.579,1,0.0441,132.983,0.457
2001,Life We Live (feat. Namond Lumpkin & Edgar Fletcher),"Project Pat, Namond Lumpkin, Edgar Fletcher",67,64,254373,True,2001-02-27,0.00603,0.883,0.633,0,1,0.13,-5.644,1,0.173,76.99,0.241
2001,Hard To Explain,The Strokes,75,61,224333,False,2001-07-30,0.000455,0.408,0.666,0.862,7,0.0889,-6.286,1,0.0578,82.523,0.666
2001,Boom,P.O.D.,61,68,190760,False,2001-09-11,0.00318,0.559,0.931,1.24e-05,9,0.0624,-5.863,1,0.0721,90.911,0.644
2001,Feel So Numb,Rob Zombie,67,65,233666,False,2001-01-01,4.3e-05,0.566,0.889,0.00907,8,0.292,-5.22,1,0.0426,127.045,0.141
2001,People = Shit,Slipknot,77,70,215600,True,2001,5.8e-05,0.462,0.996,0.00377,11,0.139,-2.973,0,0.231,122.072,0.145
2001,Prison Song,System Of A Down,78,68,201160,False,2001-09-04,0.0202,0.493,0.974,8.31e-05,1,0.182,-3.252,1,0.135,99.647,0.354
2001,U Don't Have to Call,USHER,79,65,269400,True,2001-08-07,0.0478,0.793,0.568,3.57e-05,1,0.0304,-4.958,1,0.0459,100.005,0.806
2001,Today,The Smashing Pumpkins,71,65,202133,False,2001-01-01,2.53e-05,0.476,0.855,0.69,8,0.049,-6.046,1,0.0265,82.955,0.408
2001,Purple Pills,D12,63,68,304506,True,2001-01-01,0.0199,0.78,0.634,2.98e-05,1,0.29,-5.941,1,0.16,125.25,0.754
2001,Peaches & Cream,112,65,65,193093,False,2001,0.00277,0.677,0.52,0,4,0.0532,-6.255,0,0.334,203.862,0.768
2001,I Wanna Talk About Me,Toby Keith,68,62,183960,False,2001-08-10,0.168,0.765,0.87,0,5,0.125,-5.191,1,0.0499,106.06,0.684
2001,Why Georgia,John Mayer,76,64,268973,False,2001-08-16,0.0208,0.608,0.639,5.94e-05,7,0.0893,-7.205,1,0.0246,96.915,0.369
2001,You Rock My World,Michael Jackson,81,70,337733,False,2001-10-29,0.038,0.854,0.673,0.000227,4,0.255,-3.132,0,0.185,95.0,0.955
2001,I'm a Thug,Trick Daddy,57,63,254400,True,2001-03-20,0.0275,0.933,0.561,0,11,0.102,-5.961,1,0.122,139.976,0.586
2001,Anthem Part Two,blink-182,78,68,227200,True,2001,0.000102,0.552,0.932,0,0,0.119,-3.782,1,0.0426,103.108,0.518
2001,Lady Marmalade - Single Edit,"Christina Aguilera, Lil' Kim, Mýa, P!nk",76,69,267960,False,2001-06-26,0.0185,0.754,0.811,5.18e-06,5,0.654,-3.679,1,0.0561,109.902,0.639
2001,Because I Got High,Afroman,58,68,197760,True,2001-08-28,0.169,0.802,0.341,0,7,0.0783,-8.56,1,0.488,166.01,0.849
2001,Ladrón De Buena Suerte,Los Bukis,73,69,211586,False,2001-01-01,0.157,0.55,0.624,0,4,0.421,-12.906,1,0.102,161.009,0.45
2001,Just Like a Pill,P!nk,80,70,236600,True,2001,8.72e-05,0.689,0.774,0,9,0.0941,-4.528,1,0.0278,102.054,0.25
2001,Love Is A Battlefield,Pat Benatar,62,68,245400,False,2001-01-01,0.0137,0.669,0.633,0.0178,2,0.0979,-11.903,0,0.049,90.626,0.862
2001,Something About Us,Daft Punk,80,70,232666,False,2001-03-12,0.44,0.875,0.475,0.72,9,0.046,-12.673,0,0.0986,99.958,0.384
2001,ATWA,System Of A Down,78,70,176200,False,2001-09-04,0.00378,0.376,0.787,0,5,0.548,-4.731,0,0.0394,87.102,0.371
2001,Kung Fu Fighting,Carl Douglas,51,68,197693,False,2001,0.0422,0.598,0.673,6.9e-05,2,0.289,-10.431,1,0.0693,102.034,0.59
2001,Rollout (My Business),Ludacris,75,62,296586,True,2001-01-01,0.0949,0.921,0.668,0,7,0.592,-8.73,1,0.235,131.059,0.892
2001,Pop,*NSYNC,69,62,238426,False,2001-07-24,0.0341,0.706,0.861,0,11,0.127,-6.684,1,0.154,119.946,0.923
2001,Como Fui A Enamorarme De Ti,Los Bukis,73,69,269760,False,2001-01-01,0.0195,0.535,0.507,1.07e-06,2,0.344,-13.898,1,0.0392,150.305,0.423
2001,River Flows In You,Yiruma,63,72,188786,False,2001-11-27,0.987,0.315,0.22,0.943,9,0.0802,-21.343,1,0.0514,145.195,0.116
2001,Stay Together For The Kids,blink-182,78,68,239333,False,2001,0.00165,0.519,0.78,2.14e-05,2,0.156,-4.939,1,0.0356,145.125,0.166
2001,Deer Dance,System Of A Down,78,67,174933,False,2001-09-04,0.0103,0.454,0.938,0.000892,5,0.311,-3.594,0,0.123,160.157,0.795
2001,Boys Don't Cry,The Cure,74,60,157053,False,2001-11-13,0.0101,0.463,0.853,0,11,0.107,-6.24,0,0.0706,169.574,0.69
2001,Me Volví A Acordar De Ti,Los Angeles De Charly,64,70,237093,False,2001-01-01,0.0541,0.678,0.512,0,2,0.369,-6.532,1,0.0275,145.968,0.746
2001,I Want It That Way,Backstreet Boys,74,69,213600,False,2001-10-23,0.216,0.689,0.702,0,6,0.159,-5.642,0,0.0261,99.031,0.484
2001,La Camioneta Gris,Los Tigres Del Norte,75,67,195613,False,2001-01-01,0.286,0.806,0.508,0,11,0.0943,-9.729,0,0.0966,109.957,0.82
2001,Die MF Die,Dope,55,67,186066,True,2001-12-06,0.00169,0.657,0.96,0.000997,5,0.109,-3.524,0,0.07,126.02,0.567
2001,Livin' It Up,"Ja Rule, Case",68,60,257133,False,2001-10-02,0.0547,0.875,0.774,0,6,0.0414,-4.087,1,0.309,106.027,0.606
2001,Can We Talk,Tevin Campbell,56,63,284586,False,2001,0.0759,0.658,0.711,1.77e-05,2,0.0446,-7.424,0,0.0425,172.365,0.614
2001,SPM vs Los,South Park Mexican,61,59,290693,True,2001-11-06,0.0446,0.799,0.617,0,1,0.068,-8.853,0,0.189,131.975,0.608
2001,Hero,Enrique Iglesias,76,62,264600,False,2001-01-01,0.143,0.581,0.651,1.05e-05,7,0.107,-5.617,1,0.0392,151.959,0.146
2001,Hella Good,No Doubt,66,64,242586,False,2001-12-11,0.0136,0.772,0.665,0.012,8,0.0905,-3.947,1,0.0349,115.138,0.838
2001,O-o-h Child,The Five Stairsteps,49,66,197160,False,2001-11-06,0.00154,0.488,0.754,2.42e-05,5,0.678,-7.95,0,0.0381,88.368,0.664
2001,Bootylicious,Destiny's Child,70,66,207906,False,2001-05-01,0.00281,0.84,0.835,1.11e-06,1,0.152,-4.386,0,0.275,103.376,0.637
2001,Move Bitch,"Ludacris, Mystikal, I-20",75,63,270866,True,2001-01-01,0.243,0.777,0.764,0,1,0.103,-5.681,1,0.141,177.868,0.174
2001,Ten Rounds with Jose Cuervo - Recall Mix,Tracy Byrd,55,59,182453,False,2001-07-23,0.00504,0.681,0.864,0,2,0.212,-7.839,1,0.0347,127.079,0.931
2001,California Dreamin',The Mamas & The Papas,66,72,160373,False,2001-08-28,0.424,0.548,0.728,0,1,0.0525,-6.631,0,0.0367,112.332,0.649
2001,El Ultimo Adiós - Varios Artistas Version,"Ricky Martin, Alejandro Sanz, Thalia, Juan Luis Guerra 4.40, Gloria Estefan, Celia Cruz, Olga Tañón, Ricardo Montaner, Ana Gabriel, Jorge Hernández, Los Tigres Del Norte, Alicia Villarreal, Alejandro Fernández, Carlos Vives, Jaci Velasquez, Marco Antonio Solís, José José, Lucía Méndez, Jennifer Lopez, Emmanuele, Chayanne, Gilberto Santa Rosa, Paulina Rubio, Alberto ""Beto"" Zapata, La Ley, Ana Bárbara, Carlos Ponce, Jon Secada, Shakira, Gian Marco, Luis Fonsi, Yuri, Miguel Bosé, Wilkins, Giselle, Melina Leon, Limi-T 21, Christina Aguilera, José Feliciano, José Luis Rodríguez",72,73,237466,False,2001-11-21,0.641,0.276,0.572,0,1,0.2,-7.818,1,0.0377,77.986,0.285
2001,Flavor Of The Weak,American Hi-Fi,46,62,188866,True,2001-02-27,0.000628,0.388,0.952,1.95e-05,10,0.33,-3.018,1,0.0598,151.288,0.504
2001,No Such Thing,John Mayer,76,63,231466,False,2001-08-16,0.0383,0.668,0.739,0,4,0.13,-4.919,1,0.0308,131.918,0.571
2001,Me llamo Raquel,Banda Machos,63,64,167986,False,2001-05-28,0.166,0.618,0.744,0,0,0.234,-5.426,1,0.0583,177.506,0.958
2001,Alive - Chris Lord-Alge Mix,P.O.D.,61,65,205026,False,2001-09-11,1.21e-05,0.421,0.95,0.000214,10,0.314,-3.985,1,0.0768,80.912,0.553
2001,Parabola,TOOL,68,64,363680,False,2001-05-15,2.03e-05,0.314,0.929,0.516,9,0.139,-6.238,1,0.105,100.935,0.285
2001,"Never Gonna Stop (The Red, Red Kroovy)",Rob Zombie,67,61,189133,False,2001-01-01,6.39e-05,0.617,0.85,2.93e-05,0,0.481,-4.543,1,0.0325,125.03,0.589
2001,Love Don't Cost a Thing,Jennifer Lopez,74,68,221226,False,2001-01-23,0.00305,0.786,0.842,3.54e-06,4,0.473,-5.115,0,0.0707,97.577,0.685
2001,Drown,The Smashing Pumpkins,71,61,270400,False,2001-01-01,0.00849,0.432,0.415,0.927,2,0.107,-9.755,1,0.0357,144.0,0.189
2001,Amor Regresa,Los Askis,58,69,213026,False,2001-01-01,0.48,0.641,0.746,1.77e-05,4,0.724,-4.264,0,0.0381,171.394,0.769
2001,All You Wanted,Michelle Branch,56,62,217680,False,2001-07-31,0.00466,0.499,0.72,0.00303,8,0.122,-9.101,1,0.0286,96.103,0.652
2001,Tribute,Tenacious D,62,68,248053,True,2001-09-25,0.181,0.365,0.767,0.000856,9,0.0942,-6.185,0,0.0681,94.174,0.422
2001,Between Angels And Insects,Papa Roach,71,68,234466,True,2001-04-25,0.000207,0.519,0.961,0.000419,2,0.195,-3.214,0,0.0642,93.466,0.344
2001,Cocky,Kid Rock,66,59,237506,True,2001-11-19,0.161,0.617,0.921,0,9,0.0887,-3.2,1,0.179,184.028,0.688
2001,Te Esperaré,Grupo Bryndis,69,67,183306,False,2001-01-01,0.529,0.745,0.801,0.000216,7,0.17,-6.534,1,0.0384,85.234,0.809
2001,Can't Fight The Moonlight,LeAnn Rimes,60,69,215506,False,2001-01-30,0.403,0.628,0.834,0,6,0.051,-6.341,0,0.0497,97.865,0.626
2001,19-2000,Gorillaz,78,58,210880,False,2001,0.177,0.815,0.72,7.31e-06,7,0.16,-7.311,1,0.0536,89.914,0.946
2001,Underneath It All,"No Doubt, Lady Saw",66,64,302720,False,2001-12-11,0.235,0.729,0.731,1.35e-06,4,0.391,-4.823,1,0.0682,138.204,0.838
2001,Bloody War,South Park Mexican,61,58,253933,True,2001-11-06,0.0323,0.809,0.577,2.72e-06,7,0.149,-5.114,0,0.0346,85.0,0.379
2001,Be Our Guest,"Angela Lansbury, Jerry Orbach, Chorus - Beauty And the Beast, Disney",53,62,224920,False,2001-01-01,0.814,0.435,0.391,0,2,0.0885,-13.062,1,0.162,73.531,0.583
2001,Mad World,"Gary Jules, Michael Andrews",50,69,189506,False,2001-01-01,0.976,0.344,0.0585,0.000362,3,0.103,-17.212,1,0.0373,174.149,0.323
2001,Tus Mentiras,Los Bukis,73,66,286400,False,2001-01-01,0.026,0.641,0.513,4.9e-06,2,0.275,-12.591,1,0.0246,103.799,0.717
2001,Sandstorm,Darude,58,71,225493,False,2001-01-01,0.141,0.528,0.965,0.985,11,0.0797,-7.984,0,0.0465,136.065,0.587
2001,Heart Of The City (Ain't No Love),JAY-Z,82,63,223240,True,2001-09-11,0.088,0.606,0.943,0.0039,6,0.342,-3.948,1,0.276,171.027,0.802
2001,Lateralus,TOOL,68,63,562706,False,2001-05-15,0.00108,0.387,0.677,0.871,0,0.101,-8.399,1,0.084,172.812,0.371
2001,Dance With Me,112,65,64,231800,False,2001,0.0259,0.912,0.511,0,9,0.0442,-6.365,1,0.203,101.628,0.611
2001,Every Time I Look For You,blink-182,78,65,185466,False,2001,0.00166,0.502,0.96,0,11,0.377,-2.998,1,0.0484,128.228,0.625
2001,"Suerte (Whenever, Wherever)",Shakira,86,71,194106,False,2001-11-13,0.179,0.768,0.845,0,1,0.209,-4.767,0,0.0337,108.977,0.891
2001,One Summer Day,Joe Hisaishi,69,66,189800,False,2001-07-18,0.953,0.41,0.196,0.892,0,0.0974,-15.956,1,0.0383,78.823,0.0622
2001,Digital Love,Daft Punk,80,66,301373,False,2001-03-12,0.048,0.644,0.664,0.867,9,0.342,-8.398,1,0.0332,124.726,0.53
2001,Hear You Me,Jimmy Eat World,67,63,284373,False,2001-07-17,0.00854,0.465,0.517,0.0403,4,0.209,-6.189,1,0.0284,136.176,0.137
2001,Let It Whip,Dazz Band,46,58,287000,False,2001-01-01,0.112,0.826,0.9,0.00136,9,0.0875,-4.383,0,0.0411,132.099,0.954
2001,The Heretic Anthem,Slipknot,77,65,254000,True,2001,0.000562,0.451,0.993,0.00479,1,0.152,-4.143,1,0.185,100.827,0.14
2001,In The Waiting Line,"Zero 7, Sophie Barker",56,65,271520,False,2001,0.76,0.561,0.33,0.134,5,0.106,-13.51,1,0.0268,79.01,0.378
2001,Avril 14th,Aphex Twin,64,65,125520,False,2001-10-22,0.996,0.558,0.0259,0.871,8,0.0969,-30.016,1,0.0458,157.811,0.37
2001,All For You,Janet Jackson,64,63,329933,False,2001-01-01,0.0174,0.753,0.934,0.065,2,0.128,-3.011,1,0.0736,113.525,0.73
2001,Butterflies,Michael Jackson,81,62,279160,False,2001-10-29,0.0583,0.708,0.655,2.1e-06,8,0.11,-2.69,1,0.0883,89.99,0.545
2001,Wasting My Time,Default,45,59,269306,False,2001,0.00171,0.449,0.776,0,2,0.0698,-5.594,1,0.0322,148.11,0.198
2001,Anyone Else But You,The Moldy Peaches,44,62,180093,False,2001-09-11,0.923,0.521,0.237,0,7,0.144,-12.535,1,0.051,145.856,0.58
2001,You Know How We Do It,Ice Cube,73,67,232786,True,2001-12-04,0.0231,0.743,0.651,0.00388,10,0.0851,-6.269,0,0.0343,92.876,0.543
