Year,Track Name,Artist Name(s),artist_popularity,popularity,duration_ms,explicit,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2008,Skinny Love,Bon Iver,76,73,238520,False,2008-02-19,0.845,0.592,0.263,5.68e-06,4,0.127,-14.029,0,0.0568,76.366,0.109
2008,A Milli,Lil Wayne,84,71,221840,True,2008-06-10,0.0387,0.674,0.695,0.00202,6,0.194,-8.636,0,0.278,151.486,0.773
2008,Alright,Darius Rucker,67,71,231920,False,2008-01-01,0.0527,0.601,0.806,0,7,0.185,-4.579,1,0.0345,89.87,0.711
2008,Don't Stop The Music,Rihanna,88,81,267080,False,2008-06-02,0.0336,0.835,0.669,6.92e-05,6,0.0535,-5.582,0,0.0643,122.668,0.542
2008,Burnin' Up,Jonas Brothers,77,73,175093,False,2008-08-12,0.0296,0.667,0.954,0,2,0.331,-3.462,1,0.0817,114.03,0.807
2008,Addicted,Saving Abel,54,70,222826,True,2008-01-01,0.000821,0.512,0.864,0,7,0.0982,-4.146,1,0.0338,138.018,0.527
2008,Circus,Britney Spears,79,76,192360,False,2008-12-02,0.147,0.791,0.733,0.000381,6,0.0713,-5.215,0,0.052,114.98,0.761
2008,Chasing Pavements,Adele,84,72,210506,False,2008-01-28,0.291,0.616,0.47,0,5,0.111,-6.092,0,0.0253,80.03,0.325
2008,Womanizer,Britney Spears,79,77,224400,False,2008-12-02,0.073,0.724,0.695,0,11,0.0889,-5.226,1,0.0622,139.0,0.235
2008,Second Chance,Shinedown,69,70,222066,False,2008-06-24,0.00107,0.46,0.796,0,0,0.106,-4.501,0,0.0333,100.011,0.182
2008,LoveGame,Lady Gaga,83,71,216333,False,2008-01-01,0.00569,0.894,0.678,2.43e-06,6,0.317,-5.611,0,0.0523,105.024,0.844
2008,White Winter Hymnal,Fleet Foxes,63,70,147026,False,2008-06-03,0.44,0.628,0.5,0,6,0.244,-9.66,0,0.0268,124.932,0.68
2008,Lollipop,"Lil Wayne, Static Major",84,72,299333,True,2008-06-10,0.056,0.829,0.428,0.00413,0,0.137,-9.469,1,0.0831,148.075,0.45
2008,Hayloft,Mother Mother,71,75,181680,False,2008-09-23,0.00475,0.527,0.922,0.000162,9,0.422,-2.666,0,0.0728,95.975,0.49
2008,Psychosocial,Slipknot,77,77,284120,False,2008-08-20,0.00269,0.568,0.981,0.00275,2,0.0243,-3.889,1,0.0887,135.146,0.307
2008,A Milli,Lil Wayne,84,68,221813,True,2008-01-01,0.0391,0.663,0.688,0.00224,6,0.223,-8.659,0,0.283,151.589,0.731
2008,Whatever It Is,Zac Brown Band,72,69,208213,False,2008-11-17,0.443,0.686,0.576,1.66e-05,1,0.212,-6.633,1,0.0284,83.969,0.72
2008,People Are Crazy,Billy Currington,65,69,231360,False,2008-01-01,0.213,0.651,0.699,0.000265,5,0.12,-5.006,1,0.0265,141.938,0.36
2008,DONTTRUSTME,3OH!3,61,70,192573,True,2008-07-07,0.0163,0.791,0.713,0,5,0.189,-3.742,0,0.254,130.012,0.514
2008,Poison Tree,Grouper,56,74,196893,False,2008-06-03,0.961,0.224,0.139,0.913,11,0.108,-22.587,1,0.0354,111.316,0.213
2008,Beat It,Michael Jackson,81,78,258040,False,2008-02-08,0.0495,0.776,0.867,7.92e-06,3,0.197,-3.704,0,0.0479,138.827,0.918
2008,Live Your Life,"T.I., Rihanna",73,75,338853,True,2008-09-07,0.071,0.375,0.862,0,11,0.211,-3.363,0,0.255,159.841,0.478
2008,Burning Pile,Mother Mother,71,74,262173,False,2008-09-23,0.0633,0.516,0.755,0.00103,5,0.107,-3.724,1,0.0383,140.099,0.165
2008,Love in This Club,"USHER, Jeezy",79,73,259720,False,2008-05-27,0.0572,0.573,0.712,0,0,0.167,-5.976,1,0.0732,140.012,0.346
2008,Free,Zac Brown Band,72,69,228653,False,2008-11-17,0.235,0.453,0.411,0.00021,1,0.101,-7.539,1,0.0276,75.752,0.28
2008,Bad Girlfriend,Theory of a Deadman,62,67,205626,True,2008-04-01,0.00298,0.504,0.957,0,0,0.187,-2.657,1,0.0529,135.013,0.676
2008,Everywhere I Go,Hollywood Undead,67,70,210466,True,2008-09-02,0.0962,0.82,0.831,0,5,0.181,-4.856,0,0.0315,110.048,0.945
2008,Halo,Beyoncé,85,76,261640,False,2008-11-17,0.272,0.508,0.72,0,11,0.0563,-5.908,0,0.0628,79.983,0.472
2008,You Are the Best Thing,Ray LaMontagne,63,69,231840,False,2008-10-13,0.0304,0.578,0.727,1.99e-05,10,0.172,-4.872,1,0.0332,170.593,0.885
2008,Take A Bow,Rihanna,88,77,229413,False,2008-06-02,0.248,0.697,0.467,0,9,0.0941,-7.536,1,0.0715,82.082,0.572
2008,Lollipop,"Lil Wayne, Static Major",84,66,299333,True,2008-01-01,0.0606,0.832,0.43,0.00323,0,0.124,-9.39,1,0.0826,148.074,0.462
2008,Sound of Madness,Shinedown,69,69,233986,False,2008-06-24,4.93e-05,0.328,0.939,0.0065,2,0.337,-1.654,0,0.0423,185.971,0.329
2008,Mayonaka no Door / Stay With Me,Miki Matsubara,59,77,312293,False,2008,0.176,0.658,0.747,8.49e-06,5,0.0789,-6.615,1,0.0431,108.259,0.792
2008,Touch My Body,Mariah Carey,77,76,204733,False,2008-04-15,0.0996,0.714,0.665,0,4,0.226,-7.736,0,0.0509,78.515,0.842
2008,Mrs. Officer,"Lil Wayne, Bobby V., Kidd Kidd",84,68,286906,True,2008-06-10,0.236,0.92,0.553,0,6,0.0767,-5.068,1,0.191,112.022,0.947
2008,Breakeven,The Script,72,75,261426,False,2008-07-14,0.144,0.63,0.696,0,10,0.0835,-4.501,1,0.0242,94.034,0.491
2008,Troubadour,George Strait,71,67,176226,False,2008-01-01,0.356,0.568,0.621,0.000577,11,0.274,-6.395,1,0.0261,136.094,0.346
2008,Still Counting,Volbeat,69,74,261812,True,2008-08-28,0.00039,0.309,0.919,0.000225,2,0.424,-3.131,1,0.0609,103.89,0.322
2008,Lucky,"Jason Mraz, Colbie Caillat",72,74,189613,False,2008-05-12,0.294,0.625,0.414,0,0,0.151,-8.7,1,0.0369,130.088,0.669
2008,Closer,Ne-Yo,78,68,234360,False,2008-01-01,0.028,0.711,0.753,2.96e-05,4,0.152,-6.461,0,0.0766,126.051,0.588
2008,For Emma,Bon Iver,76,68,220720,False,2008-02-19,0.487,0.669,0.613,0.176,4,0.132,-11.12,0,0.036,110.668,0.566
2008,Harness Your Hopes - B-side,Pavement,57,69,206946,False,2008-12-09,0.289,0.604,0.573,0.0406,2,0.133,-7.804,1,0.037,107.862,0.581
2008,Undead,Hollywood Undead,67,71,265053,True,2008-09-02,0.0138,0.512,0.943,0,2,0.261,-5.185,0,0.106,163.128,0.485
2008,When I Grow Up,The Pussycat Dolls,68,72,245680,False,2008-09-23,0.00165,0.671,0.685,0,11,0.398,-5.762,0,0.05,118.449,0.368
2008,Put On,"Jeezy, Kanye West",68,68,321293,True,2008-01-01,0.00317,0.65,0.761,0,9,0.0855,-6.065,0,0.0345,137.621,0.268
2008,Blame It,"Jamie Foxx, T-Pain",68,68,289746,True,2008-12-11,0.0782,0.673,0.614,0,7,0.139,-5.426,1,0.103,176.052,0.362
2008,ゆめうつつ,Lamp,64,71,315640,False,2008-12-03,0.985,0.346,0.126,0.463,2,0.0771,-16.89,1,0.0347,92.959,0.0761
2008,Arms Tonite,Mother Mother,71,71,216666,False,2008-09-23,0.0973,0.687,0.646,0.000593,4,0.161,-3.841,1,0.039,139.978,0.323
2008,Thriller,Michael Jackson,81,73,357266,False,2008-02-08,0.0855,0.773,0.859,0.000187,11,0.914,-4.913,1,0.0747,118.459,0.813
2008,Lonely East Texas Nights,Whiskey Myers,65,66,260800,False,2008,0.0241,0.532,0.726,4.18e-05,4,0.0867,-5.264,0,0.0267,130.087,0.319
2008,Vanished,Crystal Castles,70,71,242960,False,2008-03-18,0.00206,0.713,0.868,9.23e-05,0,0.225,-6.644,0,0.0305,119.98,0.641
2008,Halo,Beyoncé,85,67,261640,False,2008-11-14,0.272,0.508,0.72,0,11,0.0563,-5.908,0,0.0628,79.983,0.472
2008,Dangerous,"Kardinal Offishall, Akon",59,75,246053,True,2008-01-01,0.00437,0.949,0.79,0,8,0.0816,-5.957,1,0.0756,117.002,0.807
2008,Right Now (Na Na Na),Akon,80,78,240746,False,2008-01-01,0.26,0.829,0.857,0,8,0.415,-4.194,0,0.152,137.979,0.586
2008,Blue Side Of The Mountain,The Steeldrivers,61,66,209413,False,2008-01-15,0.631,0.586,0.657,0.00833,9,0.125,-5.082,1,0.0286,134.358,0.512
2008,Risk,Deftones,77,68,218800,False,2008,1.61e-05,0.369,0.868,0.0393,2,0.169,-4.367,1,0.0611,119.709,0.353
2008,Indestructible,Disturbed,72,70,278026,False,2008-04-29,0.000209,0.429,0.966,0.124,8,0.371,-4.605,1,0.0733,179.956,0.525
2008,Savior,Rise Against,69,65,242280,False,2008-01-01,0.0015,0.339,0.931,0.000142,5,0.425,-3.425,0,0.062,112.548,0.467
2008,If U Seek Amy,Britney Spears,79,72,216520,False,2008-12-02,0.0192,0.717,0.587,0,4,0.0523,-7.296,0,0.0339,129.954,0.544
2008,Single Ladies (Put a Ring on It),Beyoncé,85,67,193213,False,2008-11-14,0.0383,0.426,0.584,0,1,0.188,-5.293,1,0.296,193.437,0.272
2008,If It Hadn't Been For Love,The Steeldrivers,61,65,239640,False,2008-01-15,0.695,0.49,0.445,1.16e-05,9,0.106,-7.19,0,0.0469,159.318,0.54
2008,Where I've Been,Matt Mason,55,66,188917,False,2008-06-10,0.0921,0.59,0.632,1.04e-05,7,0.122,-9.872,1,0.0496,84.753,0.401
2008,It's Not My Time,3 Doors Down,69,65,241960,False,2008-01-01,0.00133,0.532,0.935,8.37e-06,0,0.106,-4.798,1,0.0619,128.025,0.309
2008,Dead And Gone,"T.I., Justin Timberlake",73,69,299746,True,2008-09-07,0.0402,0.713,0.746,0,0,0.601,-4.99,1,0.259,135.021,0.47
2008,Wrecking Ball,Mother Mother,71,70,194320,False,2008-09-23,0.194,0.664,0.797,0,7,0.337,-4.473,1,0.0362,97.004,0.284
2008,Say Hey (I Love You) (feat. Cherine Tanya Anderson),"Michael Franti & Spearhead, Cherine Tanya Anderson",55,65,235760,False,2008-09-09,0.0376,0.738,0.983,5.98e-06,5,0.183,-4.374,0,0.0852,92.998,0.957
2008,Breakin' Dishes,Rihanna,88,73,200573,False,2008-06-02,0.000282,0.801,0.674,0.000139,8,0.0914,-4.185,0,0.0311,125.009,0.875
2008,Ice Ice Baby,Vanilla Ice,55,72,254466,False,2008-11-04,0.0025,0.979,0.792,7.71e-06,2,0.102,-2.784,1,0.0388,116.012,0.583
2008,I Don't Care - Single Version,Fall Out Boy,78,63,214493,False,2008-12-10,0.00171,0.55,0.938,2.18e-05,11,0.555,-3.556,0,0.0522,133.99,0.433
2008,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,76,73,263573,False,2008,0.771,0.315,0.296,0,5,0.702,-13.262,1,0.0315,173.509,0.435
2008,二十歳の恋,Lamp,64,70,193466,False,2008-12-03,0.793,0.632,0.375,0.36,4,0.128,-12.115,0,0.0274,113.94,0.274
2008,Heaven Sent,The Steeldrivers,61,64,228120,False,2008-01-15,0.607,0.637,0.675,0.00449,7,0.157,-6.893,1,0.0322,107.273,0.741
2008,Body,Mother Mother,71,69,213573,False,2008-09-23,0.131,0.596,0.633,0,10,0.343,-3.602,0,0.0594,148.09,0.473
2008,Diamond Eyes,Deftones,77,67,188266,False,2008,0.000109,0.331,0.845,0.000212,8,0.0758,-4.876,1,0.0551,153.484,0.468
2008,If I Were a Boy,Beyoncé,85,67,249146,False,2008-11-14,0.107,0.632,0.518,0,6,0.354,-6.126,1,0.0313,90.007,0.427
2008,If Today Was Your Last Day,Nickelback,75,69,249066,False,2008-10-28,8.67e-05,0.485,0.911,0,3,0.092,-5.749,1,0.0355,89.956,0.568
2008,Sweet Dreams,Beyoncé,85,65,208066,False,2008-11-14,0.0895,0.694,0.825,1.86e-05,1,0.0618,-5.986,1,0.111,121.949,0.788
2008,Mrs. Officer,"Lil Wayne, Bobby V., Kidd Kidd",84,63,286906,True,2008-01-01,0.196,0.915,0.556,0,6,0.0739,-5.026,1,0.173,111.982,0.944
2008,Rawnald Gregory Erickson the Second,STRFKR,57,65,173693,False,2008-09-23,0.229,0.9,0.538,0.843,7,0.287,-7.879,1,0.0343,95.508,0.713
2008,Let It Rock,"Kevin Rudolf, Lil Wayne",50,67,231173,True,2008-01-01,0.000683,0.607,0.783,0,7,0.0678,-4.41,1,0.0397,113.172,0.434
2008,Breakeven,The Script,72,67,261426,False,2008-09-08,0.174,0.627,0.699,0,10,0.0789,-4.504,1,0.0244,94.003,0.535
2008,Good Time,Alan Jackson,71,67,306773,False,2008-11-05,0.0355,0.652,0.767,6.92e-06,9,0.397,-10.445,1,0.0372,132.017,0.73
2008,For the Glory of...,Testament,58,71,72493,False,2008-04-25,2.8e-06,0.45,0.892,0.883,8,0.0878,-5.099,1,0.0466,120.048,0.49
2008,Na De Na,"Angel Y Khriz, Gocho ""El Lápiz De Platino"", John Eric",63,74,202866,True,2008,0.184,0.878,0.894,0,6,0.105,-5.834,1,0.123,119.927,0.682
2008,Wobble,V.I.C.,47,64,321986,True,2008,0.402,0.855,0.746,0,3,0.146,-3.777,0,0.232,95.026,0.375
2008,Campus,Vampire Weekend,64,63,176466,False,2008-01-29,0.22,0.639,0.704,0.0872,7,0.0849,-5.818,1,0.0659,162.983,0.645
2008,I Like To Move It,will.i.am,72,70,221466,False,2008-11-04,0.428,0.842,0.791,0,7,0.0989,-5.277,0,0.0437,126.962,0.95
2008,You Belong With Me,Taylor Swift,100,76,232120,False,2008-11-11,0.178,0.687,0.745,1.59e-05,6,0.111,-4.432,1,0.0379,129.966,0.435
2008,We Are The People,Empire of the Sun,70,74,267373,False,2008-10-03,0.0801,0.675,0.781,0.0143,4,0.422,-5.404,0,0.0306,122.989,0.534
2008,Beauty School,Deftones,77,66,287840,False,2008,5.9e-05,0.397,0.9,0.024,3,0.228,-5.968,0,0.0589,106.448,0.204
2008,Nine in the Afternoon - Single Mix,Panic! At The Disco,76,62,191560,False,2008-03-21,0.0843,0.405,0.689,0,10,0.207,-5.75,1,0.0365,155.189,0.397
2008,Something in Your Mouth,Nickelback,75,66,219253,False,2008-10-28,0.00137,0.663,0.977,1.77e-05,0,0.173,-3.024,1,0.0575,129.975,0.746
2008,Permitame,"Tony Dize, Yandel",71,72,185013,False,2008-01-01,0.0287,0.629,0.668,0,8,0.159,-6.974,1,0.15,214.025,0.904
2008,Just Got Started Lovin' You,James Otto,45,64,234640,False,2008-04-07,0.159,0.705,0.606,0.00149,7,0.242,-7.047,1,0.0243,98.001,0.876
2008,Human,The Killers,76,76,245373,False,2008-11-18,0.00132,0.557,0.8,0.0012,10,0.0906,-8.477,1,0.0601,135.47,0.582
2008,Inside the Fire,Disturbed,72,68,231573,False,2008-04-29,0.000233,0.463,0.962,0.109,7,0.0906,-6.43,1,0.0704,94.003,0.66
2008,Shut Up And Drive,Rihanna,88,71,212280,False,2008-06-02,0.00101,0.735,0.826,0.129,1,0.197,-4.902,1,0.0349,132.964,0.74
2008,My Way - 2008 Remastered,Frank Sinatra,75,68,276253,False,2008-01-01,0.351,0.278,0.427,0,2,0.145,-8.688,1,0.0311,150.836,0.243
2008,Mad,Ne-Yo,78,71,254533,False,2008-01-01,0.661,0.727,0.649,0,0,0.111,-5.356,1,0.0338,129.992,0.669
2008,Lovebug,Jonas Brothers,77,66,220693,False,2008-08-12,0.127,0.597,0.5,0,4,0.214,-6.216,1,0.0579,79.071,0.522
2008,Love Lockdown,Kanye West,90,66,270306,False,2008-11-24,0.0542,0.76,0.524,0.5,1,0.112,-7.67,0,0.0323,119.603,0.112
2008,Re-Education (Through Labor),Rise Against,69,67,222453,False,2008-01-01,0.000417,0.243,0.947,3.41e-05,11,0.133,-3.388,1,0.102,147.586,0.338
2008,Take You There,Sean Kingston,68,66,236693,False,2008-03-11,0.0182,0.752,0.921,0,5,0.256,-4.321,0,0.0696,115.033,0.634
2008,A Quick One Before the Eternal Worm Devours Connecticut,Have A Nice Life,53,66,472695,False,2008-01-01,0.608,0.365,0.172,0.93,9,0.305,-19.388,1,0.0336,74.53,0.0369
2008,Sexy Can I,"Ray J, Yung Berg",53,64,204040,True,2008-04-08,0.296,0.575,0.686,0,1,0.617,-6.008,1,0.319,172.167,0.926
2008,Little Bit,Lykke Li,67,67,273426,False,2008-06-02,0.158,0.819,0.736,0.00161,7,0.109,-6.504,1,0.0416,120.318,0.701
2008,Crimewave,Crystal Castles,70,67,258453,False,2008-03-18,0.184,0.746,0.691,0.0259,4,0.205,-7.533,0,0.0403,119.982,0.888
2008,Llamado de Emergencia,Daddy Yankee,85,78,239920,False,2008-08-12,0.216,0.703,0.909,1.57e-06,4,0.162,-4.456,0,0.0358,97.982,0.777
2008,Pa' Que La Pases Bien,Arcángel,82,74,214120,False,2008-12-08,0.00758,0.897,0.755,0.000451,9,0.264,-5.684,0,0.144,110.008,0.567
2008,The Man Who Can't Be Moved,The Script,72,76,241373,False,2008-07-14,0.437,0.605,0.629,0,10,0.097,-5.051,1,0.0279,99.894,0.308
2008,Diva,Beyoncé,85,65,200613,False,2008-11-14,0.0488,0.875,0.551,0.00728,6,0.0537,-6.744,0,0.317,146.092,0.861
2008,Two Weeks,All That Remains,57,64,257346,False,2008-09-16,0.00191,0.558,0.943,4.38e-05,1,0.248,-4.81,0,0.0535,111.994,0.56
2008,Flume,Bon Iver,76,64,219000,False,2008-02-19,0.929,0.448,0.143,0.0356,11,0.109,-17.012,1,0.0328,132.829,0.0873
2008,Feel Good Drag,Anberlin,53,63,187853,False,2008-01-01,0.00437,0.49,0.877,5.05e-05,5,0.3,-4.37,0,0.0496,93.986,0.546
2008,Amazing,"Kanye West, Jeezy",90,65,238333,False,2008-11-24,0.216,0.588,0.554,0.118,8,0.0619,-8.406,1,0.0545,146.133,0.496
2008,Re: Stacks,Bon Iver,76,64,401413,False,2008-02-19,0.979,0.676,0.0812,0.416,2,0.118,-22.846,1,0.0398,125.075,0.314
2008,Should've Been A Cowboy,Toby Keith,68,62,208413,False,2008-01-01,0.351,0.585,0.793,0,7,0.3,-3.713,1,0.0322,133.839,0.732
2008,Can't Believe It (feat. Lil' Wayne),"T-Pain, Lil Wayne",75,62,273826,False,2008-11-11,0.0018,0.649,0.515,0,10,0.0773,-8.869,0,0.0486,89.828,0.0766
2008,Pork And Beans,Weezer,72,62,189400,False,2008-01-01,0.0109,0.599,0.624,8.06e-06,6,0.158,-6.622,1,0.0339,119.838,0.706
2008,Virgen,Adolescent's Orquesta,67,76,273763,False,2008-06-25,0.727,0.66,0.756,0.000323,8,0.115,-4.903,1,0.0443,90.839,0.768
2008,Fall for You,Secondhand Serenade,55,67,183600,False,2008-05-13,0.177,0.396,0.451,0,0,0.103,-7.109,1,0.0362,169.518,0.358
2008,P.Y.T. (Pretty Young Thing),Michael Jackson,81,66,238733,False,2008-02-08,0.233,0.888,0.816,0.00042,11,0.127,-4.909,0,0.0404,127.276,0.961
2008,Turn My Swag On,Soulja Boy,67,62,206333,False,2008-01-01,0.000969,0.546,0.712,0,3,0.406,-3.104,0,0.0269,150.154,0.489
2008,Paranoid,"Kanye West, Mr Hudson",90,64,277906,False,2008-11-24,0.114,0.587,0.611,9.83e-05,6,0.0765,-7.408,1,0.106,114.991,0.464
2008,Snuff,Slipknot,77,70,276146,False,2008-08-22,0.012,0.544,0.69,0.0095,6,0.0615,-5.723,0,0.0425,123.962,0.219
2008,Love Story,Taylor Swift,100,80,236266,False,2008-11-11,0.131,0.617,0.741,0,2,0.0772,-3.97,1,0.0311,118.984,0.306
2008,La Borrachera,Los Inquietos Del Norte,68,64,127320,False,2008-07-01,0.0518,0.568,0.864,0,8,0.12,-5.081,1,0.0969,114.938,0.961
2008,Beautiful,"Akon, Colby O'Donis, Kardinal Offishall",80,70,312986,False,2008-01-01,0.125,0.739,0.945,0,0,0.112,-4.443,0,0.0881,130.018,0.627
2008,Single Ladies (Put a Ring on It),Beyoncé,85,69,193213,False,2008-11-17,0.0383,0.426,0.584,0,1,0.188,-5.293,1,0.296,193.437,0.272
2008,Replay,SHINee,64,71,213826,False,2008-08-28,0.178,0.716,0.779,1.16e-06,1,0.167,-2.203,1,0.0805,99.977,0.59
2008,That Lonesome Song,Jamey Johnson,60,60,241720,False,2008-01-01,0.265,0.524,0.403,3.09e-05,7,0.341,-8.772,1,0.0316,94.693,0.183
2008,Bust Your Windows,Jazmine Sullivan,62,64,266306,False,2008-09-23,0.538,0.683,0.664,0,5,0.0671,-4.233,0,0.0332,106.991,0.866
2008,It Won't Be Like This For Long,Darius Rucker,67,62,219000,False,2008-01-01,0.335,0.584,0.524,0,4,0.11,-6.001,1,0.0287,143.863,0.389
2008,Oxford Comma,Vampire Weekend,64,60,195733,True,2008-01-29,0.111,0.692,0.717,0.00123,0,0.044,-4.226,1,0.0498,119.902,0.973
2008,Leavin',Jesse McCartney,57,62,216880,False,2008,0.0283,0.687,0.71,3.71e-06,9,0.0689,-5.84,1,0.0522,79.235,0.886
2008,Blue Ridge Mountains,Fleet Foxes,63,62,265773,False,2008-06-03,0.708,0.533,0.426,0.000488,8,0.101,-8.505,0,0.0273,97.905,0.274
2008,Fly Me To The Moon - 2008 Remastered,"Frank Sinatra, Count Basie",75,67,147520,False,2008-01-01,0.549,0.591,0.298,2.22e-06,4,0.0797,-12.269,0,0.06,119.954,0.372
2008,El Bazucazo,El Tigrillo Palma,59,64,219160,False,2008-01-01,0.401,0.765,0.711,2.68e-06,5,0.133,-4.053,1,0.0308,114.309,0.967
2008,Diamond Eyes (Boom-Lay Boom-Lay Boom),Shinedown,69,64,336112,False,2008-06-24,0.000254,0.516,0.884,0.000347,2,0.0478,-3.706,0,0.0448,107.96,0.448
2008,"Love in This Club, Pt. II","USHER, Beyoncé, Lil Wayne",79,65,309040,False,2008-05-27,0.0322,0.623,0.487,0,1,0.146,-7.954,1,0.113,138.893,0.507
